	1Pulse-H_(Benzyl_benzoate)	1Pulse-H_(Cis_Decahydronaftalene)	1Pulse-H_(EthylPhenylPropiolate)	1Pulse-H_(m-Anisaldehyde)	1Pulse-H_(Mieszanina_4)	
9.86879	-8.54635e-05	-0.000244631	-0.000338408	0.000109213	0.000145078	
9.87055	-0.000100222	-0.000195365	-0.000402309	0.000107953	0.000148931	
9.8723	-9.42779e-05	-0.000163515	-0.000378558	0.000106693	0.000164816	
9.87406	-8.83343e-05	-0.000171471	-0.000354807	0.000105433	0.0001807	
9.87581	-7.98029e-05	-0.000198916	-0.000350535	0.000124128	0.000167009	
9.87757	-7.12715e-05	-0.000186554	-0.000382222	0.000142822	0.000153317	
9.87933	-9.7243e-05	-0.000165899	-0.0003772	0.000128259	0.000139626	
9.88108	-0.000123214	-0.000145244	-0.000312246	0.000113695	0.000125935	
9.88284	-0.000131126	-0.000166832	-0.000256656	0.00012101	9.16289e-05	
9.88459	-0.000139037	-0.00018842	-0.000260999	0.000128324	5.73226e-05	
9.88635	-9.86447e-05	-0.000210007	-0.00030205	0.000155593	7.97804e-06	
9.88811	-5.82521e-05	-0.000231595	-0.000307142	0.000182862	6.75618e-06	
9.88986	-3.16607e-05	-0.000231621	-0.000292756	0.000134469	5.59128e-05	
9.89162	-5.06922e-06	-0.000231647	-0.00027837	8.60754e-05	0.000105069	
9.89337	-1.29806e-05	-0.000231673	-0.000291702	8.09178e-05	0.000101091	
9.89513	-2.0892e-05	-0.000231699	-0.000305035	0.000142277	9.71116e-05	
9.89688	-5.34945e-05	-0.000224468	-0.000257405	0.000195009	8.03501e-05	
9.89864	-8.6097e-05	-0.000217238	-0.000209775	0.000154619	6.35886e-05	
9.9004	-9.79978e-05	-0.000190104	-0.000272271	8.42956e-05	2.57734e-05	
9.90215	-0.000109899	-0.000162971	-0.000334767	8.04891e-05	-1.20418e-05	
9.90391	-0.000133013	-0.000157399	-0.000332461	0.00011493	-1.32636e-05	
9.90566	-0.000156127	-0.000151827	-0.000270223	0.00010946	3.36372e-05	
9.90742	-0.000158539	-0.000166158	-0.000245442	5.74291e-05	8.05381e-05	
9.90918	-0.000160952	-0.00018049	-0.000280594	5.39811e-06	7.93163e-05	
9.91093	-0.000137245	-0.000176188	-0.000304766	2.80163e-05	4.06473e-05	
9.91269	-0.000113538	-0.000171886	-0.000257019	5.06346e-05	1.97838e-06	
9.91444	-0.000110532	-0.000167584	-0.000233245	3.99945e-05	-2.6665e-05	
9.9162	-0.000107526	-0.000163282	-0.00024543	2.93545e-05	-7.18563e-06	
9.91795	-9.15824e-05	-0.00016437	-0.000246004	7.19277e-05	4.0616e-05	
9.91971	-7.56383e-05	-0.000165459	-0.000246577	0.000114501	8.84176e-05	
9.92147	-5.96942e-05	-0.0002105	-0.000249398	0.000113007	7.00504e-05	
9.92322	-4.37501e-05	-0.000255541	-0.000252219	0.000111513	5.16833e-05	
9.92498	-6.34949e-05	-0.000246574	-0.000258318	0.000124154	6.38941e-05	
9.92673	-8.32397e-05	-0.000197801	-0.000264417	0.000176704	0.000124228	
9.92849	-0.000102985	-0.000179712	-0.000270515	0.000195997	0.000172531	
9.93025	-0.000122729	-0.000201429	-0.000276614	0.000175379	0.000172711	
9.932	-0.000107109	-0.000185828	-0.00028009	0.000152683	0.000143065	
9.93376	-9.14881e-05	-0.000130421	-0.000283567	0.000129987	0.000113419	
9.93551	-9.65691e-05	-9.32576e-05	-0.000287044	0.000107291	8.07653e-05	
9.93727	-0.00010165	-0.000122439	-0.00029052	8.45944e-05	4.81117e-05	
9.93902	-0.000111529	-0.000187616	-0.00030589	6.49642e-05	5.73148e-05	
9.94078	-0.000121408	-0.000212988	-0.000321259	8.5244e-05	6.6518e-05	
9.94254	-0.000110586	-0.000191918	-0.000294676	0.000116333	7.57212e-05	
9.94429	-9.97633e-05	-0.000170849	-0.000268092	0.000147421	8.49243e-05	
9.94605	-0.000104898	-0.000182952	-0.000278592	0.000127791	6.22963e-05	
9.9478	-0.000110033	-0.000195054	-0.000289092	0.000108161	3.96683e-05	
9.94956	-9.44666e-05	-0.000160716	-0.000281612	8.85308e-05	8.01722e-06	
9.95132	-7.88999e-05	-0.000126378	-0.000274132	6.89006e-05	-2.36338e-05	
9.95307	-8.83477e-05	-0.000124901	-0.000298773	0.000101756	-3.62363e-05	
9.95483	-9.77956e-05	-0.000123423	-0.000323413	0.000134612	-7.15998e-07	
9.95658	-0.000107243	-0.000141849	-0.000286622	0.000143355	6.08708e-05	
9.95834	-0.000116691	-0.000160275	-0.000249832	0.000112188	0.000122458	
9.96009	-0.000127864	-0.000148432	-0.000265482	9.01678e-05	9.85763e-05	
9.96185	-0.000139037	-0.000136588	-0.000353052	6.81471e-05	2.65724e-05	
9.96361	-0.000129509	-0.000144648	-0.000410655	6.35871e-05	-5.32933e-06	
9.96536	-0.00011998	-0.000152708	-0.000396339	5.90271e-05	1.08917e-05	
9.96712	-0.000130829	-0.000158312	-0.000354175	5.77279e-05	3.31516e-05	
9.96887	-0.000141679	-0.000163917	-0.000312012	5.64288e-05	5.54115e-05	
9.97063	-0.000152528	-0.000169521	-0.000283333	5.51296e-05	5.66177e-05	
9.97239	-0.000163378	-0.000175125	-0.000254654	5.38305e-05	5.78239e-05	
9.97414	-0.000136706	-0.000161655	-0.000264183	8.03851e-05	4.59969e-05	
9.9759	-0.000110033	-0.000148186	-0.000273711	0.00010694	3.41698e-05	
9.97765	-8.07733e-05	-0.000134716	-0.000301219	0.000111877	-1.71855e-06	
9.97941	-9.29167e-05	-0.000121246	-0.000328727	7.69034e-05	-3.7607e-05	
9.98116	-0.000113254	-0.000150278	-0.000340503	5.32589e-05	-4.86821e-05	
9.98292	-0.000133592	-0.00017931	-0.000352279	6.95242e-05	-5.97572e-05	
9.98468	-8.31993e-05	-0.00017517	-0.00038653	0.000107407	-1.46891e-05	
9.98643	-3.28063e-05	-0.00017103	-0.000348861	0.000145291	3.03789e-05	
9.98819	-5.65944e-05	-0.000205867	-0.000287968	0.000121646	7.77027e-05	
9.98994	-0.000121786	-0.000240705	-0.000227076	9.80016e-05	0.000125027	
9.9917	-0.000156787	-0.000193441	-0.000251587	7.43571e-05	0.000100166	
9.99345	-0.000122783	-0.000146177	-0.000276099	5.07125e-05	7.5306e-05	
9.99521	-7.06111e-05	-0.000141363	-0.00025051	6.51071e-05	4.56836e-05	
9.99697	-5.98425e-05	-0.000202894	-0.000224922	7.95017e-05	1.60612e-05	
9.99872	-6.80504e-05	-0.000264424	-0.000217313	9.14019e-05	-1.53059e-06	
10.0005	-3.48549e-05	-0.00025961	-0.000209705	0.000103302	-1.91223e-05	
10.0022	1.7909e-06	-0.000205038	-0.000250791	0.000137652	-1.79161e-05	
10.004	-2.9667e-06	-0.000150466	-0.000291878	0.000132091	-1.67099e-05	
10.0057	-5.77534e-05	-0.000164726	-0.000291012	8.91154e-05	-1.55037e-05	
10.0075	-0.00011254	-0.000178986	-0.000290146	4.61395e-05	-1.42975e-05	
10.0093	-0.000107163	-0.000182466	-0.0002875	7.5916e-05	-1.86054e-05	
10.011	-0.000101785	-0.000185945	-0.000284855	0.000105693	-2.29132e-05	
10.0128	-0.000117109	-0.000189424	-0.000300189	0.000102211	-2.72211e-05	
10.0145	-0.000132433	-0.000192903	-0.000315523	9.87291e-05	-3.1529e-05	
10.0163	-0.000154658	-0.000220847	-0.000312878	0.000102731	1.52936e-05	
10.018	-0.000176883	-0.00024879	-0.000310232	0.000106732	6.21161e-05	
10.0198	-0.000125789	-0.000230293	-0.000323319	0.000133183	0.000111946	
10.0215	-7.46949e-05	-0.000211796	-0.000336406	0.000119723	0.000113654	
10.0233	-3.21324e-05	-0.000219454	-0.000295132	9.84953e-05	7.37787e-05	
10.0251	-3.09733e-05	-0.000227112	-0.000217899	7.72672e-05	3.39035e-05	
10.0268	-6.86299e-05	-0.000214867	-0.000196103	5.35447e-05	3.1123e-05	
10.0286	-0.000106287	-0.000202622	-0.000246226	2.98222e-05	2.83425e-05	
10.0303	-0.000107284	-0.000209036	-0.000315079	4.01894e-05	7.51593e-06	
10.0321	-0.000108281	-0.00021545	-0.000347971	5.05566e-05	-1.33106e-05	
10.0338	-0.00012998	-0.000221864	-0.000327674	4.09689e-05	-3.41372e-05	
10.0356	-0.000151679	-0.000228278	-0.000307376	3.13811e-05	-5.49637e-05	
10.0374	-0.000133269	-0.000225777	-0.000284738	5.17258e-05	-5.24808e-05	
10.0391	-0.000114858	-0.000223276	-0.000262099	7.20706e-05	-4.9998e-05	
10.0409	-9.64478e-05	-0.000200872	-0.000281413	8.41007e-05	-4.7515e-05	
10.0426	-7.80373e-05	-0.000178468	-0.000300727	5.62209e-05	-4.50322e-05	
10.0444	-7.6447e-05	-0.000163942	-0.000313299	3.66557e-05	-4.65595e-05	
10.0461	-7.48566e-05	-0.000149417	-0.000325871	5.70004e-05	-4.80868e-05	
10.0479	-7.32662e-05	-0.000181332	-0.000320463	0.000109772	-1.25196e-05	
10.0496	-7.16759e-05	-0.000213247	-0.000315055	0.000162543	2.30477e-05	
10.0514	-9.12185e-05	-0.000236415	-0.000321704	0.000183772	6.41917e-05	
10.0532	-0.000110761	-0.000259584	-0.000328353	0.00016509	5.7213e-05	
10.0549	-0.000153593	-0.000249581	-0.000305035	0.00011315	2.11601e-05	
10.0567	-0.000155022	-0.000239577	-0.000281718	6.12096e-05	-1.48928e-05	
10.0584	-0.000129711	-0.000193085	-0.000287617	3.96177e-05	9.20775e-06	
10.0602	-0.0001044	-0.000146592	-0.000293517	8.45424e-05	3.33083e-05	
10.0619	-7.65009e-05	-0.000173078	-0.000299416	0.000129467	3.33474e-05	
10.0637	-4.86021e-05	-0.000199563	-0.000305316	0.000107875	3.33866e-05	
10.0654	-6.1352e-05	-0.000201896	-0.000305035	6.23789e-05	2.89143e-05	
10.0672	-7.41018e-05	-0.000204228	-0.000304754	1.68826e-05	2.44419e-05	
10.069	-8.68517e-05	-0.000173389	-0.000304473	5.37006e-05	-1.7125e-05	
10.0707	-9.96016e-05	-0.000142549	-0.000304192	9.05185e-05	-5.8692e-05	
10.0725	-9.81191e-05	-0.000153175	-0.000275443	0.000106134	-8.02078e-05	
10.0742	-9.66365e-05	-0.0001638	-0.000246694	0.00012175	-5.36009e-05	
10.076	-9.5154e-05	-0.000174425	-0.000271885	0.000104108	-1.39607e-05	
10.0777	-9.36714e-05	-0.000185051	-0.000297075	8.64652e-05	2.56794e-05	
10.0795	-0.000110087	-0.000179058	-0.000321013	4.45805e-05	2.43479e-05	
10.0812	-0.000126503	-0.000173065	-0.000344951	2.69587e-06	2.30164e-05	
10.083	-0.000149819	-0.000167072	-0.000326936	-4.26758e-06	-2.37649e-06	
10.0848	-0.00010413	-0.000161079	-0.000308921	2.86789e-05	-2.77694e-05	
10.0865	-5.28341e-05	-0.000186599	-0.000326492	6.3704e-05	-3.31111e-05	
10.0883	-4.29415e-05	-0.00021212	-0.000344062	5.88192e-05	-3.84529e-05	
10.09	-8.13528e-05	-0.000180418	-0.000361632	3.23165e-05	-3.69234e-06	
10.0918	-0.000119764	-0.000148717	-0.000379202	5.81384e-06	3.10682e-05	
10.0935	-9.8766e-05	-0.000160036	-0.000346017	5.70991e-06	6.83351e-05	
10.0953	-7.77678e-05	-0.000211161	-0.000312831	5.60597e-06	0.000105602	
10.097	-9.12724e-05	-0.000244041	-0.000297626	5.50204e-06	8.67258e-05	
10.0988	-0.000104777	-0.000210578	-0.00028242	5.39811e-06	6.78495e-05	
10.1006	-0.000112244	-0.000169236	-0.000276204	3.89682e-05	4.89732e-05	
10.1023	-0.00011971	-0.000127894	-0.000269989	7.25383e-05	3.0097e-05	
10.1041	-0.000147879	-0.000102309	-0.000317712	0.000108603	-1.28407e-05	
10.1058	-0.000176047	-7.67234e-05	-0.000365436	0.000104757	-5.57783e-05	
10.1076	-0.000149927	-9.33159e-05	-0.000353532	3.86824e-05	-1.74462e-05	
10.1093	-0.000123807	-0.000109908	-0.000341627	-2.73925e-05	2.0886e-05	
10.1111	-0.000171006	-0.000126501	-0.000329722	-3.77597e-05	3.51567e-05	
10.1129	-0.000218205	-0.000143093	-0.000317818	1.83896e-05	4.94275e-05	
10.1146	-0.000186047	-0.000135636	-0.000310033	0.000107797	3.76318e-05	
10.1164	-0.000112486	-0.000128179	-0.000302249	0.000130688	2.58361e-05	
10.1181	-7.08403e-05	-0.000180431	-0.000336418	7.12651e-05	-1.0021e-05	
10.1199	-7.05977e-05	-0.000232684	-0.000370587	1.18419e-05	-4.58781e-05	
10.1216	-7.01394e-05	-0.000203457	-0.000372167	2.71459e-05	-2.33362e-05	
10.1234	-2.82778e-05	-0.000174231	-0.000373747	8.23598e-05	-7.94331e-07	
10.1251	-2.0919e-05	-0.000145005	-0.000357348	7.18887e-05	2.77629e-05	
10.1269	-5.49636e-05	-0.000115778	-0.000340948	-5.09903e-06	8.19736e-06	
10.1287	-0.000101515	-0.000119931	-0.000331665	-5.17386e-05	-8.41319e-07	
10.1304	-0.000106664	-0.000124084	-0.000322383	-5.25493e-06	3.82427e-05	
10.1322	-8.93855e-05	-9.75531e-05	-0.0003131	2.70939e-05	7.43191e-05	
10.1339	-7.21072e-05	-7.1022e-05	-0.000303818	-7.07374e-06	6.22728e-05	
10.1357	-7.02472e-05	-7.96907e-05	-0.000322523	-6.49899e-05	3.74595e-05	
10.1374	-6.83873e-05	-0.000128166	-0.000341229	-4.30862e-05	1.26462e-05	
10.1392	-6.65274e-05	-0.000166689	-0.000341955	2.95363e-05	8.88662e-06	
10.1409	-6.46675e-05	-0.000165407	-0.00034268	0.000102159	5.12703e-06	
10.1427	-7.14333e-05	-0.000124525	-0.00036251	7.50066e-05	-2.57016e-05	
10.1445	-7.81991e-05	-8.36429e-05	-0.000382339	4.78544e-05	-5.65302e-05	
10.1462	-8.49648e-05	-0.000101641	-0.000372202	2.07021e-05	-6.32975e-05	
10.148	-9.17306e-05	-0.000159446	-0.000362065	-6.45015e-06	-7.00648e-05	
10.1497	-0.000106907	-0.00020108	-0.000318122	-1.56222e-05	-6.95635e-05	
10.1515	-0.000122082	-0.000202907	-0.000274179	-2.47942e-05	-6.90622e-05	
10.1532	-7.51531e-05	-0.000172391	-0.000272189	1.25954e-05	-6.85609e-05	
10.155	-2.82239e-05	-0.000141875	-0.000270199	4.9985e-05	-6.80596e-05	
10.1567	-3.52053e-05	-0.000153654	-0.000295554	6.5341e-05	-2.39471e-05	
10.1585	-4.21867e-05	-0.000205239	-0.000320908	8.06969e-05	2.01654e-05	
10.1603	-4.91682e-05	-0.000238579	-0.000346262	4.94913e-05	2.21705e-05	
10.162	-5.61496e-05	-0.000205576	-0.000371617	1.82857e-05	-2.39471e-05	
10.1638	-7.14333e-05	-0.000149896	-0.000338537	-2.10526e-05	-3.56645e-05	
10.1655	-8.67169e-05	-9.42165e-05	-0.000305457	-6.03909e-05	7.40838e-07	
10.1673	-0.000102001	-9.82463e-05	-0.000281366	4.56057e-08	1.30848e-05	
10.169	-0.000117284	-0.000142083	-0.000329196	6.04821e-05	-2.26939e-05	
10.1708	-0.000109926	-0.000180528	-0.000395379	7.93458e-05	-8.25341e-05	
10.1725	-0.000102567	-0.000218974	-0.000389643	9.82095e-05	-9.42514e-05	
10.1743	-0.000105559	-0.000213467	-0.000338958	4.39049e-05	-7.99023e-05	
10.1761	-0.000108551	-0.00020796	-0.000288273	-1.03996e-05	-6.55532e-05	
10.1778	-0.000101623	-0.000201002	-0.000311473	-5.25493e-06	-6.52399e-05	
10.1796	-9.46957e-05	-0.000194043	-0.000334674	-1.10304e-07	-6.49266e-05	
10.1813	-6.70665e-05	-0.000187085	-0.000327908	2.49893e-05	-4.0552e-05	
10.1831	-3.94373e-05	-0.000180127	-0.000321142	5.00889e-05	-1.61773e-05	
10.1848	-1.09455e-05	-0.000171717	-0.00030239	5.1492e-05	-7.84356e-06	
10.1866	1.75463e-05	-0.000163308	-0.000283637	5.28951e-05	4.90196e-07	
10.1884	-1.34793e-05	-0.000164849	-0.000306838	5.42982e-05	1.48393e-05	
10.1901	-4.45049e-05	-0.000166391	-0.000330038	5.57013e-05	-1.89343e-05	
10.1919	-5.29284e-05	-0.000185128	-0.000347983	5.94374e-06	-7.61428e-05	
10.1936	-1.99486e-05	-0.000203865	-0.000365928	-4.38138e-05	-8.52284e-05	
10.1954	2.33821e-05	-0.00022509	-0.000317946	-3.37064e-05	-3.61658e-05	
10.1971	2.53094e-05	-0.000206509	-0.000269965	-2.3599e-05	1.28968e-05	
10.1989	-4.03143e-06	-0.000188964	-0.000262064	-2.9705e-05	3.01283e-05	
10.2006	-3.33723e-05	-0.000171419	-0.000254163	-3.5811e-05	4.73597e-05	
10.2024	-5.40875e-05	-0.000197827	-0.000264241	-6.1872e-05	5.25605e-05	
10.2042	-3.33993e-05	-0.000224235	-0.00027432	-8.79329e-05	5.77613e-05	
10.2059	-1.55144e-05	-0.000223276	-0.000281776	-6.6393e-05	1.4338e-05	
10.2077	2.37045e-06	-0.000222317	-0.000289233	-4.48531e-05	-2.90852e-05	
10.2094	-5.04755e-05	-0.000190674	-0.000296689	-3.35817e-06	-1.63653e-05	
10.2112	-0.000103321	-0.000159031	-0.000304146	3.81367e-05	-3.64534e-06	
10.2129	-0.000149914	-0.000147499	-0.00026478	6.46341e-06	1.7847e-05	
10.2147	-0.000155103	-0.000175773	-0.000225414	-2.52099e-05	3.93393e-05	
10.2164	-0.000121476	-0.000194095	-0.000251224	-1.03216e-05	3.67702e-05	
10.2182	-8.78491e-05	-0.000172611	-0.000312995	4.56665e-06	3.42012e-05	
10.22	-0.000100855	-0.000133919	-0.000368655	4.27357e-05	3.30989e-06	
10.2217	-0.000113861	-9.52272e-05	-0.000352396	8.09048e-05	-2.75814e-05	
10.2235	-0.000116516	-0.000100488	-0.000312913	7.25123e-05	2.67447e-05	
10.2252	-0.000119171	-0.000105749	-0.00027343	6.41198e-05	8.10707e-05	
10.227	-9.05581e-05	-0.000168853	-0.000286388	4.90756e-05	9.4292e-05	
10.2287	-6.1945e-05	-0.000231958	-0.000299346	3.40314e-05	5.93904e-05	
10.2305	-3.33319e-05	-0.000261891	-0.000330284	6.55488e-05	-1.57757e-06	
10.2322	-4.71881e-06	-0.000225479	-0.000361222	9.70662e-05	-6.25456e-05	
10.234	-2.93695e-05	-0.000154755	-0.000333538	6.35222e-05	-8.41632e-05	
10.2358	-5.40201e-05	-0.000123838	-0.000305855	2.99781e-05	-5.76581e-05	
10.2375	-4.24428e-05	-0.000137703	-0.000308137	2.96922e-05	-3.41607e-05	
10.2393	1.05379e-05	-0.000111761	-0.00031042	2.94064e-05	-1.06633e-05	
10.241	3.93667e-05	-7.58682e-05	-0.000304462	7.91845e-06	-3.22809e-05	
10.2428	2.6792e-05	-7.97815e-05	-0.000298503	-1.35695e-05	-5.38985e-05	
10.2445	5.5916e-06	-0.000145063	-0.000321762	-3.50575e-05	-6.24829e-05	
10.2463	-1.56088e-05	-0.000210344	-0.000380981	-5.65454e-05	-2.29446e-05	
10.248	-1.17137e-05	-0.000217834	-0.000406921	-9.75986e-05	1.26305e-05	
10.2498	-7.81869e-06	-0.000225324	-0.000360941	-0.000138652	4.82057e-05	
10.2516	-2.98008e-05	-0.00021291	-0.00030747	-0.000133143	6.2727e-05	
10.2533	-1.03794e-05	-0.000200496	-0.000289958	-0.000127635	7.72485e-05	
10.2551	2.5862e-05	-0.000146618	-0.000308406	-7.01605e-05	7.64809e-05	
10.2568	2.07001e-05	-9.27393e-05	-0.000326854	-1.26861e-05	7.57133e-05	
10.2586	-3.19033e-05	-0.000138377	-0.000317584	-1.50765e-05	6.2915e-05	
10.2603	-8.45066e-05	-0.000184014	-0.000308313	-1.7467e-05	5.01168e-05	
10.2621	-0.000113928	-0.000196687	-0.000295483	-6.10145e-05	4.40858e-05	
10.2639	-0.000101947	-0.00020936	-0.000282654	-0.000104562	3.80548e-05	
10.2656	-8.13394e-05	-0.000211251	-0.000287805	-0.000101548	3.20238e-05	
10.2674	-6.0732e-05	-0.000173337	-0.000292955	-9.8534e-05	2.59927e-05	
10.2691	-5.71604e-05	-0.000110543	-0.000336313	-9.13627e-05	6.67786e-06	
10.2709	-9.49922e-05	-4.77498e-05	-0.00037967	-8.41914e-05	-1.2637e-05	
10.2726	-0.000143175	-6.87155e-05	-0.000345115	-3.54472e-05	-3.19519e-05	
10.2744	-0.000149954	-0.000156025	-0.00031056	1.32969e-05	-5.12668e-05	
10.2761	-0.000129347	-0.000230066	-0.000308336	3.75391e-05	-5.5606e-05	
10.2779	-0.000108739	-0.000264301	-0.000306112	-1.80386e-05	-5.99452e-05	
10.2797	-0.000106246	-0.000263705	-0.000333854	-4.86726e-05	-4.0223e-05	
10.2814	-0.000103753	-0.000223302	-0.000361597	-7.93066e-05	-2.05008e-05	
10.2832	-9.02616e-05	-0.000180412	-0.00031742	-7.46037e-05	-1.85741e-05	
10.2849	-7.67704e-05	-0.000177328	-0.000273243	-6.99007e-05	-1.66473e-05	
10.2867	-6.32793e-05	-0.000206587	-0.000282256	-6.51978e-05	-5.18151e-05	
10.2884	-4.97881e-05	-0.000235845	-0.000327229	-6.04949e-05	-8.69829e-05	
10.2902	-4.63244e-05	-0.000220633	-0.000366771	-7.00306e-05	-8.21738e-05	
10.2919	-4.28606e-05	-0.000165614	-0.000334393	-7.95664e-05	-2.92419e-05	
10.2937	-4.19846e-05	-0.000143767	-0.00030651	-6.91472e-05	1.16593e-05	
10.2955	-4.11085e-05	-0.000161727	-0.000314587	-5.8728e-05	4.43777e-06	
10.2972	-1.34928e-05	-0.000191089	-0.000330155	-5.95335e-05	-1.05536e-05	
10.299	-2.72804e-05	-0.000220451	-0.000345724	-6.0339e-05	-2.5545e-05	
10.3007	-7.98838e-05	-0.000259765	-0.000321587	-6.11444e-05	-3.4417e-06	
10.3025	-0.000132487	-0.000299079	-0.00029745	-6.19499e-05	1.86616e-05	
10.3042	-0.000147838	-0.000306362	-0.000339192	-5.40251e-05	-1.16658e-05	
10.306	-0.000163189	-0.000273838	-0.000380934	-4.61003e-05	-4.19932e-05	
10.3077	-0.000181128	-0.000243801	-0.00039271	-3.81754e-05	-3.22182e-05	
10.3095	-0.000157663	-0.000213765	-0.000404486	-3.02506e-05	-2.24433e-05	
10.3113	-6.51931e-05	-0.000197205	-0.000369065	-5.47526e-05	-4.02387e-05	
10.313	2.72772e-05	-0.000180645	-0.000333644	-7.92546e-05	-5.80341e-05	
10.3148	8.47582e-06	-0.000197257	-0.000328189	-7.04983e-05	-6.37988e-05	
10.3165	-7.93312e-05	-0.000213869	-0.000322734	-6.1742e-05	-6.95635e-05	
10.3183	-0.000140614	-0.000188394	-0.000328329	-4.59184e-05	-3.68551e-05	
10.32	-0.000105289	-0.000162919	-0.000333925	-3.00947e-05	-4.14663e-06	
10.3218	-4.32245e-05	-0.000134956	-0.00032154	-4.75293e-05	1.65311e-05	
10.3236	-2.25632e-05	-0.000146799	-0.000309156	-6.49639e-05	3.72088e-05	
10.3253	-2.77791e-05	-0.000175229	-0.000323366	-4.08257e-05	-1.07886e-05	
10.3271	-3.2995e-05	-0.000203658	-0.000337577	-1.66875e-05	-5.8786e-05	
10.3288	-5.89125e-05	-0.000210526	-0.000377259	-2.58075e-05	-8.07169e-05	
10.3306	-8.48301e-05	-0.000177587	-0.000416941	-3.49276e-05	-5.45251e-05	
10.3323	-0.000119912	-0.000157347	-0.000416356	-7.08881e-05	-2.18794e-05	
10.3341	-0.000113591	-0.000137107	-0.000343851	-0.000106849	-3.73563e-05	
10.3358	-7.10424e-05	-0.00016082	-0.000269099	-0.000109551	-7.3887e-05	
10.3376	-2.84934e-05	-0.000184532	-0.000266266	-0.000112253	-6.22949e-05	
10.3394	-1.72126e-05	-0.000168024	-0.00028441	-0.000102899	-1.8621e-05	
10.3411	-4.73352e-05	-0.000151516	-0.000266594	-9.35453e-05	2.50529e-05	
10.3429	-6.96947e-05	-0.000181448	-0.0002735	-0.000104146	-4.49698e-07	
10.3446	-5.06507e-05	-0.000211381	-0.000280407	-0.000114747	-2.59522e-05	
10.3464	2.35697e-06	-0.000217057	-0.000321493	-0.000100924	-2.36338e-05	
10.3481	1.39613e-05	-0.000222732	-0.00036258	-8.71015e-05	-2.13154e-05	
10.3499	-3.5677e-05	-0.000228408	-0.000316015	-7.32785e-05	-1.29817e-05	
10.3516	-8.53153e-05	-0.000234083	-0.00026945	-5.94555e-05	-5.27706e-05	
10.3534	-8.03959e-05	-0.000216953	-0.000304918	-4.1891e-05	-9.8575e-05	
10.3552	-3.40732e-05	-0.000199823	-0.000376346	-2.43265e-05	-9.62566e-05	
10.3569	-4.13926e-06	-0.000213376	-0.000414061	-4.00202e-05	-6.78717e-05	
10.3587	-4.3211e-05	-0.00022693	-0.000379857	-5.5714e-05	-3.94868e-05	
10.3604	-7.41558e-05	-0.000244514	-0.000357605	-4.21768e-05	-1.22454e-05	
10.3622	-6.36971e-05	-0.000222291	-0.000335353	-2.86397e-05	1.4996e-05	
10.3639	-4.63379e-05	-0.000189288	-0.000362545	-4.83608e-05	1.81759e-05	
10.3657	-2.89786e-05	-0.000156284	-0.000389737	-6.80819e-05	2.13559e-05	
