	1H_pinene_CDCl3	1H_benzyl_benzoate_CDCl3	1H_limonene_CDCl3_3	1H_pinene_benzylbenzoate_CDCl3	
7.21338	-0.000165107	-0.00124098	0.00176213	-0.0015392	
7.2135	-8.00751e-05	-0.00132617	0.00205207	-0.00189294	
7.21362	-0.000250718	-0.00184547	0.00175808	-0.00196915	
7.21374	-0.000421362	-0.00236477	0.00146409	-0.00204527	
7.21386	-0.00035964	-0.00246355	0.00135753	-0.00188138	
7.21398	-7.4774e-05	-0.00221433	0.001597	-0.0017174	
7.21411	3.5746e-05	-0.0020956	0.00188694	-0.00168356	
7.21423	-7.67335e-05	-0.00232489	0.00183085	-0.00164964	
7.21435	-6.38086e-05	-0.00253243	0.00148279	-0.0016158	
7.21447	0.000172261	-0.00239196	0.00113473	-0.00158187	
7.21459	0.000418933	-0.00226576	0.00123588	-0.001765	
7.21471	0.000665676	-0.00213955	0.00151005	-0.00194805	
7.21484	0.000554504	-0.00199161	0.00146341	-0.00157093	
7.21496	0.000443403	-0.00184365	0.00112842	-0.00119374	
7.21508	0.000292728	-0.00154345	0.000760986	-0.00113176	
7.2152	0.000142125	-0.00124325	0.000681913	-0.0010697	
7.21532	0.000214595	-0.00111704	0.000826317	-0.00100772	
7.21544	0.000287065	-0.000990845	0.000970723	-0.000945669	
7.21557	0.000352491	-0.000652574	0.000923188	-0.00104	
7.21569	0.000417989	-0.00031431	0.000875654	-0.00113426	
7.21581	0.000483487	-0.000266053	0.000673126	-0.0012286	
7.21593	0.000548985	-0.000217788	0.000470599	-0.00132286	
7.21605	0.000498228	0.000102356	0.000358183	-0.00135717	
7.21617	0.000447541	0.0004225	0.000534128	-0.0013914	
7.2163	0.000396857	0.000742644	0.000728095	-0.00142571	
7.21642	0.000346173	0.00106278	0.000633702	-0.00145995	
7.21654	0.000516381	0.000998214	0.000423515	-0.00143079	
7.21666	0.00068659	0.00093364	0.000501688	-0.00140156	
7.21678	0.000856798	0.00115908	0.000785316	-0.00137241	
7.2169	0.00102701	0.00138451	0.00089593	-0.00134318	
7.21703	0.00102991	0.00193258	0.00066772	-0.00119397	
7.21715	0.00103281	0.00248066	0.00043951	-0.00104469	
7.21727	0.00103572	0.00273872	0.00060419	-0.000895489	
7.21739	0.0010387	0.00299679	0.000941887	-0.000746205	
7.21751	0.00120426	0.00289959	0.000995729	-0.000843357	
7.21763	0.00136982	0.00280239	0.000761211	-0.000940431	
7.21776	0.00153538	0.0029952	0.000526694	-0.00103758	
7.21788	0.00170101	0.00318801	0.000292176	-0.00113465	
7.218	0.00130425	0.00367808	9.73083e-05	-0.00133185	
7.21812	0.000907481	0.00416815	-9.75598e-05	-0.00152896	
7.21824	0.000808146	0.00448422	-0.000119412	-0.00148605	
7.21836	0.00108067	0.00480028	-0.000141264	-0.00144307	
7.21849	0.00136502	0.00512156	-0.000230814	-0.00154928	
7.21861	0.00142631	0.00544284	-0.000320363	-0.00165542	
7.21873	0.00141324	0.00605412	-6.20868e-06	-0.0012014	
7.21885	0.00140024	0.00666541	0.000307946	-0.000747301	
7.21897	0.00140112	0.00687793	0.000178747	-0.000463352	
7.21909	0.00140199	0.00709045	4.95487e-05	-0.000179324	
7.21922	0.00140286	0.00712897	0.000324054	0.000344723	
7.21934	0.0014038	0.00716749	0.000598558	0.000868853	
7.21946	0.00145347	0.00717156	0.000642376	0.00140541	
7.21958	0.00150314	0.00717565	0.000686193	0.00194205	
7.2197	0.00155281	0.00688971	0.00073001	0.0022385	
7.21982	0.00160255	0.00660378	0.000773827	0.00253503	
7.21995	0.00181952	0.0063976	0.00084648	0.00278646	
7.22007	0.00203649	0.00619143	0.000919133	0.00303798	
7.22019	0.00225347	0.00581124	0.0011648	0.00382464	
7.22031	0.00247051	0.00543106	0.00141047	0.00461138	
7.22043	0.0024411	0.00547546	0.00141869	0.00494254	
7.22055	0.00241176	0.00551987	0.00142692	0.0048736	
7.22067	0.00238243	0.00539027	0.00143514	0.00489463	
7.2208	0.00235309	0.00526068	0.00144336	0.00515583	
7.22092	0.00198443	0.00497157	0.0011452	0.0052819	
7.22104	0.00161584	0.00468247	0.000847043	0.00540805	
7.22116	0.00161903	0.00456737	0.0007219	0.00578922	
7.22128	0.00162223	0.00445227	0.000596756	0.00641058	
7.2214	0.00160444	0.00422479	0.000538296	0.00686679	
7.22153	0.00158672	0.00399732	0.000479836	0.00692291	
7.22165	0.00154576	0.00394385	0.000807056	0.00705899	
7.22177	0.00150481	0.00389038	0.00113428	0.00743524	
7.22189	0.00139407	0.00365203	0.000971286	0.00772638	
7.22201	0.000911623	0.00341368	0.000519936	0.00761743	
7.22213	0.000526765	0.00317533	0.000356945	0.00749839	
7.22226	0.00036498	0.00293697	0.000482313	0.0077796	
7.22238	0.000378123	0.00310645	0.000489185	0.00783072	
7.2225	0.00061441	0.00327592	0.000496055	0.00748166	
7.22262	0.000948291	0.00303938	0.000675942	0.00712261	
7.22274	0.000910386	0.00280284	0.00085583	0.00716371	
7.22286	0.000705106	0.00250105	0.000776193	0.00701475	
7.22299	0.000499897	0.00219926	0.000408196	0.00630554	
7.22311	0.000271453	0.00218748	0.000202402	0.00571138	
7.22323	4.30066e-05	0.0021757	0.000284967	0.00551747	
7.22335	-9.9536e-05	0.0019736	0.00026931	0.00542478	
7.22347	-0.000242004	0.00177149	8.06372e-05	0.00533208	
7.22359	-0.000384474	0.0015694	7.21891e-05	0.00510433	
7.22372	-0.000526944	0.00136729	0.000236757	0.00511668	
7.22384	-0.00050211	0.00134283	0.000314817	0.00514903	
7.22396	-0.000477275	0.00131836	0.000219861	0.00478122	
7.22408	-0.000452442	0.00129388	0.000117696	0.00449344	
7.2242	-0.000427607	0.00126942	0.000188547	0.00444584	
7.22432	-0.000561073	0.0012318	0.000296344	0.00438472	
7.22445	-0.000694538	0.00119419	0.000115781	0.00392343	
7.22457	-0.000828004	0.00115658	-6.47814e-05	0.00316702	
7.22469	-0.000961397	0.00111897	4.30155e-05	0.0026507	
7.22481	-0.000755606	0.00122274	0.000150812	0.0023995	
7.22493	-0.000549817	0.00132651	8.55937e-05	0.0021483	
7.22505	-0.000344029	0.00143028	0.000124905	0.00191211	
7.22518	-0.000138165	0.00153405	0.000164216	0.00167599	
7.2253	-0.000297192	0.00157981	5.21392e-05	0.00133851	
7.22542	-0.000456218	0.00162558	-0.000232954	0.00100102	
7.22554	-0.000243457	0.00184536	-0.000427934	0.000663534	
7.22566	-3.06238e-05	0.00206513	-0.000334556	0.000326045	
7.22578	-0.000105998	0.00221965	-0.000115019	0.000268675	
7.22591	-0.000181299	0.00237417	-0.000183843	0.00021131	
7.22603	-0.000256672	0.0027027	-0.000342778	0.00015394	
7.22615	-0.000331974	0.00303122	-0.000328698	9.66527e-05	
7.22627	-9.56133e-05	0.0034889	-7.48066e-05	-0.000256468	
7.22639	0.00014082	0.00394657	0.000179085	-0.00060951	
7.22651	5.39237e-06	0.00440424	0.000104968	-0.000962548	
7.22664	-0.00012996	0.00486191	-0.000257509	-0.00131559	
7.22676	-0.000237502	0.00525796	-0.000501038	-0.00114841	
7.22688	-0.000344971	0.005654	-0.000456207	-0.00098123	
7.227	-0.00022937	0.00605004	-0.000303241	-0.000814047	
7.22712	-0.000113767	0.00644609	-0.000150276	-0.000646867	
7.22724	-0.00013301	0.00685845	-0.000122566	-0.000573557	
7.22737	-0.00015218	0.00727081	-9.48566e-05	-0.000500165	
7.22749	-0.00017135	0.00768316	-5.63334e-05	-0.000586841	
7.22761	-0.000190521	0.00809552	-1.78106e-05	-0.000433419	
7.22773	-0.000325946	0.00855862	0.000100011	-0.00022497	
7.22785	-0.000461301	0.00902174	0.00039085	-0.000416692	
7.22797	-0.000596654	0.00931084	0.000746568	-0.000608414	
7.22809	-0.000732006	0.00959994	0.000813927	-0.000399966	
7.22822	-0.000898149	0.00967788	0.000602388	-0.000186283	
7.22834	-0.00106429	0.00975582	0.00039085	-0.000212621	
7.22846	-0.00123043	0.0102398	0.000449648	-9.38997e-05	
7.22858	-0.00139657	0.0107237	0.000508446	2.48253e-05	
7.2287	-0.00117234	0.0113201	0.000469923	8.85241e-05	
7.22882	-0.000948109	0.0119164	0.0004314	-8.78796e-05	
7.22895	-0.000946946	0.0125127	0.000796581	-0.000354324	
7.22907	-0.000945712	0.0131091	0.00116176	-0.000220593	
7.22919	-0.000833014	0.0134516	0.00130617	0.000394512	
7.22931	-0.000720317	0.0137942	0.00145057	0.0010097	
7.22943	-0.000830689	0.0144268	0.00142196	0.00164989	
7.22955	-0.000940992	0.0150594	0.00139335	0.00229008	
7.22968	-0.000981655	0.0153331	0.00151252	0.00313036	
7.2298	-0.00102232	0.0156068	0.0016317	0.00397064	
7.22992	-0.000691198	0.0157065	0.00175087	0.00481092	
7.23004	-0.000360003	0.0158061	0.00187004	0.0056512	
7.23016	-0.000170914	0.015254	0.00159115	0.0062631	
7.23028	1.81738e-05	0.0147018	0.00131225	0.006875	
7.23041	0.00020726	0.0147877	0.00143705	0.0074869	
7.23053	0.000396421	0.0148736	0.00156186	0.0080988	
7.23065	0.000478622	0.0146731	0.00156772	0.0087107	
7.23077	0.00056082	0.0144726	0.00157357	0.0093226	
7.23089	0.00064302	0.014272	0.00175245	0.0099195	
7.23101	0.000725294	0.0140715	0.00193132	0.0105164	
7.23114	0.000826083	0.0134287	0.00166774	0.0110408	
7.23126	0.000926871	0.012786	0.00140416	0.011325	
7.23138	0.00102766	0.0123172	0.00142894	0.0114592	
7.2315	0.00112852	0.0118484	0.00145373	0.0120736	
7.23162	0.00113636	0.0113325	0.00148572	0.0127831	
7.23174	0.0011442	0.0108166	0.00151771	0.0132524	
7.23187	0.00115205	0.0105907	0.00172271	0.0138868	
7.23199	0.00115996	0.0103648	0.00192772	0.0145212	
7.23211	0.00105591	0.00948688	0.00191825	0.015231	
7.23223	0.000951923	0.00860892	0.00190879	0.0159407	
7.23235	0.000847939	0.00794122	0.00207235	0.0160902	
7.23247	0.000743955	0.00762153	0.0022359	0.0162398	
7.2326	0.000732845	0.00694658	0.00240306	0.0162642	
7.23272	0.000721807	0.00627163	0.00257022	0.0162887	
7.23284	0.00071077	0.00579243	0.00273738	0.0163132	
7.23296	0.000699732	0.00531324	0.00290454	0.0163376	
7.23308	0.000795512	0.00472166	0.00299059	0.0157218	
7.2332	0.000891361	0.00413009	0.00307665	0.015106	
7.23333	0.000987213	0.00380678	0.00298969	0.0144902	
7.23345	0.00108306	0.00348346	0.00290273	0.0138744	
7.23357	0.00123461	0.00320727	0.00302484	0.0134587	
7.23369	0.00138623	0.00258307	0.00314694	0.0130429	
7.23381	0.00153785	0.00195887	0.00326904	0.0126272	
7.23393	0.00168947	0.00168268	0.00339114	0.0122115	
7.23406	0.00162753	0.00142745	0.00336523	0.0118781	
7.23418	0.00156566	0.00117221	0.00333933	0.0115447	
7.2343	0.00150379	0.00064873	0.00348644	0.0112113	
7.23442	0.00144193	0.000125237	0.00363354	0.0108779	
7.23454	0.00128704	-0.000314876	0.00332288	0.0102194	
7.23466	0.00113222	-0.00075499	0.00301222	0.00956091	
7.23479	0.000977412	-0.00102109	0.00270156	0.00890234	
7.23491	0.000822596	-0.0012872	0.00239089	0.00824386	
7.23503	0.000635179	-0.00187413	0.00209825	0.00763032	
7.23515	0.000447832	-0.00246106	0.00180561	0.00701686	
7.23527	0.000260487	-0.00275798	0.00151297	0.00696355	
7.23539	7.31424e-05	-0.0030549	0.00122033	0.00691033	
7.23551	0.000127384	-0.00329744	0.000866418	0.00651688	
7.23564	0.000181701	-0.00353999	0.000512501	0.00612351	
7.23576	0.000249958	-0.00360852	0.000158585	0.00613023	
7.23588	0.000318216	-0.00367706	-0.000195332	0.00613703	
7.236	0.000363817	-0.0038249	-0.000423091	0.00602464	
7.23612	0.000632491	-0.00397273	-0.00065085	0.00591233	
7.23624	0.000998758	-0.00412057	-0.00116697	0.00579993	
7.23637	0.000993311	-0.00426841	-0.00168309	0.00568762	
7.23649	0.000843726	-0.00441987	-0.00167655	0.00572029	
7.23661	0.000917211	-0.00457133	-0.00167002	0.00575304	
7.23673	0.000841983	-0.00443278	-0.00166349	0.00578571	
7.23685	0.000766829	-0.00429424	-0.00165696	0.00581846	
7.23697	0.00107965	-0.0047484	-0.00182884	0.00584612	
7.2371	0.00139248	-0.00520255	-0.00200073	0.00587387	
7.23722	0.0017053	-0.00522895	-0.00217262	0.00590154	
7.23734	0.00201819	-0.00467533	-0.00234451	0.00592928	
7.23746	0.00204753	-0.00421958	-0.00239385	0.00575687	
7.23758	0.00207686	-0.00376384	-0.00244319	0.00558453	
7.2377	0.0021062	-0.00327184	-0.00220416	0.0053821	
7.23783	0.00213561	-0.00277984	-0.00196514	0.00517975	
7.23795	0.00207258	-0.00218725	-0.00167746	0.00488025	
7.23807	0.00200955	-0.00159466	-0.00138977	0.00410062	
7.23819	0.00246703	-0.000849806	-0.000929072	0.00345597	
7.23831	0.00292457	-0.000104956	-0.000468372	0.0030515	
7.23843	0.00283365	0.000560142	-0.000151853	0.00258192	
7.23856	0.00274274	0.000877224	0.000164667	0.00211243	
7.23868	0.0028749	0.00139006	0.000769547	0.00189796	
7.2388	0.00300713	0.00190291	0.00137443	0.00168357	
7.23892	0.00318228	0.00236771	0.00179007	0.00107894	
7.23904	0.00335742	0.00283252	0.00220571	0.00047439	
7.23916	0.00353257	0.00347134	0.00302506	0.000429995	
7.23929	0.00370779	0.00411015	0.00384441	0.000385679	
7.23941	0.00389687	0.00468371	0.00416994	4.1157e-05	
7.23953	0.00408596	0.00525728	0.00449547	-0.000303283	
7.23965	0.00427505	0.00583084	0.004821	5.74924e-05	
7.23977	0.00446421	0.0064044	0.00514653	0.00041835	
7.23989	0.00447518	0.0065221	0.00494761	0.000253592	
7.24002	0.00448621	0.00663981	0.00474869	-0.000151187	
7.24014	0.00449725	0.00704752	0.00437675	-8.12122e-07	
7.24026	0.00450829	0.00780324	0.00400481	0.000629846	
7.24038	0.00418	0.00827621	0.00396809	0.000880264	
7.2405	0.00385178	0.00816915	0.00393137	0.000650559	
7.24062	0.00389535	0.00777209	0.00406766	0.00098101	
7.24075	0.00393892	0.00737502	0.00420396	0.00179175	
7.24087	0.0038337	0.00726435	0.00387437	0.00255739	
7.24099	0.00372855	0.00715367	0.00354478	0.0028429	
7.24111	0.00362341	0.00704299	0.00373424	0.0032934	
7.24123	0.00351826	0.00693231	0.00392371	0.00398408	
7.24135	0.00325504	0.00655337	0.00425014	0.0042395	
7.24148	0.00299188	0.00617443	0.00457657	0.004495	
7.2416	0.00272873	0.00620151	0.004903	0.00476543	
7.24172	0.00246557	0.00622858	0.00522943	0.00503594	
7.24184	0.00206786	0.00601345	0.00529049	0.00539398	
7.24196	0.00167015	0.00579832	0.00535154	0.0057521	
7.24208	0.00164423	0.00560495	0.00541259	0.0067204	
7.24221	0.00161838	0.00541157	0.00547364	0.00816899	
7.24233	0.00125785	0.00524719	0.00544818	0.00921232	
7.24245	0.000897318	0.00543083	0.00542273	0.0102557	
7.24257	0.000759857	0.00615098	0.00557029	0.0117293	
7.24269	0.00062247	0.00687113	0.00571784	0.0136831	
7.24281	0.000462936	0.00699949	0.00567346	0.0151316	
7.24293	0.000303403	0.00677983	0.00562908	0.0157799	
7.24306	0.000143869	0.00675593	0.00575772	0.016343	
7.24318	-1.55922e-05	0.00673202	0.00588635	0.0171463	
7.2433	0.000266369	0.00636373	0.0053806	0.0177044	
7.24342	0.000548331	0.00599544	0.00487484	0.0177824	
7.24354	0.000830293	0.00593166	0.00477279	0.0179805	
7.24366	0.00111233	0.00621589	0.00467074	0.0184187	
7.24379	0.00134085	0.00631253	0.00407363	0.0186257	
7.24391	0.00156943	0.00606114	0.00347652	0.0183526	
7.24403	0.00179803	0.00562126	0.00305243	0.0181095	
7.24415	0.00202662	0.00518137	0.00262834	0.0178664	
7.24427	0.00286858	0.0043681	0.00258633	0.017078	
7.24439	0.00371062	0.00355483	0.00254431	0.0160496	
7.24452	0.00453871	0.00316207	0.00313669	0.0153914	
7.24464	0.00536681	0.00311732	0.00372906	0.0149732	
7.24476	0.00621923	0.00301729	0.00404209	0.0142499	
7.24488	0.00684865	0.00256925	0.00435512	0.0130464	
7.245	0.00745484	0.00214296	0.00495651	0.012228	
7.24512	0.0082841	0.00206468	0.00555789	0.0118899	
7.24525	0.00909941	0.00218578	0.00510677	0.0111315	
7.24537	0.00954294	0.00230688	0.00465564	0.009893	
7.24549	0.00997253	0.002776	0.00391616	0.00884959	
7.24561	0.0107739	0.00359312	0.00317667	0.00804628	
7.24573	0.0115934	0.00450432	0.00243995	0.0073062	
7.24585	0.0119667	0.00541554	0.00170322	0.0070464	
7.24598	0.0122658	0.00700101	0.00130532	0.0074919	
7.2461	0.0127879	0.00893451	0.000907419	0.00841761	
7.24622	0.0133193	0.0108897	0.000372545	0.00934832	
7.24634	0.0138506	0.012497	0.000645079	0.0107592	
7.24646	0.0142984	0.0141477	0.00217198	0.0131756	
7.24658	0.0149692	0.0157984	0.00404491	0.0163922	
7.24671	0.0159456	0.0173866	0.00550693	0.0195188	
7.24683	0.0173681	0.0189748	0.00696894	0.0228855	
7.24695	0.0189114	0.0211431	0.00881304	0.0267825	
7.24707	0.0204548	0.0241233	0.0110032	0.0309196	
7.24719	0.0216264	0.0276183	0.0131645	0.0348666	
7.24731	0.0225748	0.0319254	0.0159025	0.0392938	
7.24744	0.0241135	0.0369139	0.0190874	0.0451066	
7.24756	0.0266932	0.0422505	0.0222724	0.0517197	
7.24768	0.0306732	0.0479206	0.0248021	0.0585438	
7.2478	0.0359917	0.0546347	0.0273319	0.0668085	
7.24792	0.0432062	0.0636254	0.0309862	0.0783146	
7.24804	0.052354	0.0750522	0.035448	0.0925419	
7.24817	0.0639742	0.0888643	0.0407892	0.10862	
7.24829	0.07842	0.10604	0.048322	0.127419	
7.24841	0.0966208	0.127552	0.0590411	0.15062	
7.24853	0.118242	0.15382	0.0719518	0.178463	
7.24865	0.14201	0.184732	0.0866575	0.211464	
7.24877	0.167117	0.221096	0.10517	0.251667	
7.2489	0.194362	0.263202	0.129853	0.299854	
7.24902	0.224729	0.310065	0.160187	0.352362	
7.24914	0.258359	0.360936	0.195179	0.406151	
7.24926	0.295112	0.41726	0.235592	0.462662	
7.24938	0.33562	0.480834	0.282046	0.524754	
7.2495	0.381036	0.550789	0.332999	0.59309	
7.24963	0.431758	0.626671	0.386846	0.670646	
7.24975	0.489173	0.713342	0.446576	0.76661	
7.24987	0.558132	0.819342	0.517495	0.881937	
7.24999	0.64211	0.946571	0.601216	0.997505	
7.25011	0.734473	1.08478	0.694187	1.08816	
7.25023	0.817764	1.2136	0.791195	1.14952	
7.25036	0.874584	1.30685	0.886847	1.19465	
7.25048	0.904189	1.33826	0.977309	1.22138	
7.2506	0.924035	1.2942	1.06413	1.2	
7.25072	0.95325	1.18714	1.15129	1.10802	
7.25084	0.99293	1.05242	1.23073	0.965605	
7.25096	1.02324	0.924326	1.27384	0.820467	
7.25108	1.02087	0.814345	1.24959	0.703841	
7.25121	0.978798	0.715616	1.15672	0.612665	
7.25133	0.908114	0.622659	1.02943	0.533715	
7.25145	0.825086	0.53933	0.907107	0.463569	
7.25157	0.73923	0.469676	0.803116	0.404559	
7.25169	0.653819	0.411044	0.708929	0.354032	
7.25181	0.572219	0.358979	0.617741	0.308388	
7.25194	0.499691	0.313063	0.534511	0.268346	
7.25206	0.43906	0.274521	0.464979	0.236137	
7.25218	0.38869	0.241894	0.407327	0.209211	
7.2523	0.344826	0.212589	0.357851	0.184305	
7.25242	0.305276	0.185951	0.315641	0.1618	
7.25254	0.269705	0.162493	0.280403	0.143042	
7.25267	0.237853	0.141703	0.249665	0.126685	
7.25279	0.209327	0.122913	0.221103	0.110909	
7.25291	0.183925	0.106328	0.195425	0.0965725	
7.25303	0.161563	0.0922588	0.173459	0.0850975	
7.25315	0.141431	0.0799295	0.154147	0.0753834	
7.25327	0.122897	0.0684993	0.136161	0.0662094	
7.2534	0.106297	0.0588091	0.119905	0.0578359	
7.25352	0.0915812	0.0516509	0.106011	0.0510803	
7.25364	0.0785009	0.0462327	0.0936173	0.0451252	
7.25376	0.0666847	0.0414525	0.0818578	0.0393501	
7.25388	0.0565044	0.0370203	0.071367	0.0350155	
7.254	0.0483038	0.0333567	0.0624766	0.0326669	
7.25413	0.0414417	0.0300411	0.0546243	0.0307984	
7.25425	0.0355462	0.0266675	0.0474064	0.0284048	
7.25437	0.0306917	0.0238739	0.0414573	0.0262513	
7.25449	0.026927	0.0220264	0.0372726	0.0253432	
7.25461	0.0239059	0.020759	0.034126	0.0249154	
7.25473	0.0209498	0.0196075	0.0313615	0.0236472	
7.25486	0.0179937	0.0184561	0.0291737	0.0221389	
7.25498	0.0153676	0.0179898	0.0277608	0.0209257	
7.2551	0.0134851	0.0175235	0.026348	0.0197126	
7.25522	0.0120255	0.0170573	0.0247765	0.0177641	
7.25534	0.0107889	0.016591	0.0235511	0.0158157	
7.25546	0.00931943	0.0164047	0.0231516	0.0146109	
7.25559	0.00784994	0.0162185	0.022752	0.0134062	
7.25571	0.00652915	0.0152782	0.0214874	0.0111911	
7.25583	0.00565451	0.014338	0.0196461	0.00897589	
7.25595	0.0055002	0.0138363	0.0177903	0.00777616	
7.25607	0.00556897	0.0133347	0.0159346	0.00705664	
7.25619	0.00531707	0.0122748	0.0140428	0.0058319	
7.25632	0.00506517	0.0108669	0.012151	0.00436714	
7.25644	0.00468314	0.00996653	0.0108269	0.00336749	
7.25656	0.00430112	0.00906614	0.00950279	0.00284806	
7.25668	0.00429088	0.00799175	0.00837334	0.00214854	
7.2568	0.00428064	0.00691735	0.00782062	0.00168912	
7.25692	0.00469796	0.00616922	0.00776171	0.00176494	
7.25705	0.00511527	0.0057691	0.0077028	0.00184075	
7.25717	0.00553259	0.00534722	0.00729064	0.00169147	
7.25729	0.0059499	0.00492535	0.00722452	0.00154227	
7.25741	0.00604474	0.00503489	0.00769277	0.00161581	
7.25753	0.00613957	0.00514444	0.00781499	0.00168936	
7.25765	0.00623441	0.00463772	0.00736769	0.00152281	
7.25778	0.00632924	0.004131	0.00657436	0.00135633	
7.2579	0.00675869	0.00408829	0.0058315	0.00177502	
7.25802	0.00718813	0.00439359	0.00508863	0.00219379	
7.25814	0.00709707	0.00467714	0.00392044	0.00261249	
7.25826	0.00700601	0.00496069	0.00275225	0.00303126	
7.25838	0.00670815	0.00566476	0.00213554	0.00423278	
7.2585	0.00641028	0.00636883	0.00151883	0.00543431	
7.25863	0.00588934	0.00651462	0.000750736	0.00575546	
7.25875	0.00536841	0.00631242	-1.73598e-05	0.00607669	
7.25887	0.00504266	0.00627333	-0.000115019	0.00661794	
7.25899	0.00471691	0.00623424	0.000133353	0.00715926	
7.25911	0.0042378	0.00610091	1.40667e-05	0.0069802	
7.25923	0.00398176	0.00561956	-0.000105219	0.00680122	
7.25936	0.00394211	0.0052592	-5.5545e-05	0.00675065	
7.25948	0.00345632	0.00524686	-5.87059e-06	0.00670008	
7.2596	0.00246862	0.005017	-0.000129212	0.00664951	
7.25972	0.00170399	0.00478714	-0.000252553	0.00659902	
7.25984	0.00162717	0.00476392	-0.000527284	0.00680356	
7.25996	0.00199648	0.00474069	-0.000802014	0.00700818	
7.26009	0.00173841	0.00456522	-0.000983027	0.00665248	
7.26021	0.0010342	0.00438974	-0.000818009	0.00629686	
7.26033	0.000288153	0.00415263	-0.000523229	0.00628381	
7.26045	-1.1744e-05	0.00426354	-0.000228448	0.00627076	
7.26057	-0.000353469	0.00446869	-0.000315744	0.0060176	
7.26069	-0.000695191	0.00467385	-0.000403041	0.00576453	
7.26082	-0.00071625	0.00476301	-0.000432665	0.00559641	
7.26094	-0.000514237	0.00485217	-0.00046229	0.00542837	
7.26106	-0.000395875	0.00478907	-0.000675744	0.00523024	
7.26118	-0.000723656	0.00472597	-0.000889197	0.00503219	
7.2613	-0.00107468	0.00488355	-0.000953628	0.00484093	
7.26142	-0.00120262	0.00538914	-0.00119107	0.00416955	
7.26155	-0.00111214	0.00610498	-0.00161235	0.00352811	
7.26167	-0.00102167	0.00682084	-0.00186061	0.00288674	
7.26179	-0.000726705	0.00750405	-0.00187458	0.00246039	
7.26191	-0.000431746	0.00818728	-0.00206156	0.00203412	
7.26203	-0.000434216	0.0086965	-0.00246481	0.00136766	
7.26215	-0.00080847	0.00920571	-0.00257971	0.000701282	
7.26228	-0.000996832	0.0097838	-0.00222782	0.000289936	
7.2624	-0.000962123	0.0103619	-0.00170291	-0.000121333	
7.26252	-0.000853056	0.01094	-0.00125731	-0.00093285	
7.26264	-0.000743989	0.0115181	-0.000811701	-0.00174429	
7.26276	-0.000611685	0.0122702	-0.00014622	-0.0020656	
7.26288	-0.000479382	0.0130223	0.000519259	-0.00238683	
7.26301	-0.000347078	0.0137744	0.00118474	-0.00270813	
7.26313	-0.000214774	0.0145265	0.00185022	-0.00302937	
7.26325	-9.14745e-05	0.0154091	0.0025932	-0.00311276	
7.26337	3.18251e-05	0.0162917	0.00333617	-0.00319608	
7.26349	0.000155123	0.0168843	0.00367545	-0.00327947	
7.26361	0.000278423	0.0174769	0.00401472	-0.00336279	
7.26374	0.000466784	0.0183486	0.00428911	-0.00295097	
7.26386	0.000655146	0.0192203	0.0045635	-0.00253908	
7.26398	0.000494959	0.019628	0.00475139	-0.00236737	
7.2641	0.000334771	0.0196877	0.00476626	-0.00219557	
7.26422	0.000481307	0.0193994	0.00469642	-0.00194883	
7.26434	0.000999629	0.0187631	0.00445357	-0.001702	
7.26447	0.00129488	0.0180108	0.00429001	-0.00145526	
7.26459	0.00121835	0.0172585	0.00441482	-0.00120844	
7.26471	0.0010721	0.0169049	0.00448195	-0.000696577	
7.26483	0.000925854	0.0165513	0.00426073	-0.00018464	
7.26495	0.000979442	0.0157918	0.00383404	0.000327218	
7.26507	0.00103303	0.0150322	0.00358038	0.000839155	
7.2652	0.00116381	0.0148599	0.00353431	0.00146004	
7.26532	0.00129459	0.0146876	0.00348824	0.00208093	
7.26544	0.00142537	0.014247	0.00326194	0.00270182	
7.26556	0.00155615	0.0138064	0.00303565	0.00332271	
7.26568	0.00180311	0.0135109	0.00296074	0.00406365	
7.2658	0.00205007	0.0135633	0.00259748	0.00480459	
7.26592	0.00206467	0.013594	0.00201073	0.00554553	
7.26605	0.00185619	0.0136247	0.001597	0.00628647	
7.26617	0.00153153	0.0136083	0.00142928	0.00714746	
7.26629	0.00142995	0.0135919	0.00126156	0.00800845	
7.26641	0.00133765	0.0132854	0.000816293	0.00886944	
7.26653	0.00102229	0.012979	0.000371025	0.00973043	
7.26665	0.000920698	0.0126617	8.07499e-05	0.0106564	
7.26678	0.0011909	0.0123444	-0.000209525	0.0115825	
7.2669	0.00144715	0.0122011	-0.000607934	0.0124785	
7.26702	0.00133162	0.0120578	-0.000833328	0.0133745	
7.26714	0.000969205	0.0119648	-0.000968609	0.014564	
7.26726	0.000606786	0.0118718	-0.00127691	0.0152734	
7.26738	0.000458144	0.011757	-0.00163927	0.0153725	
7.26751	0.000309503	0.0116422	-0.00171328	0.0154716	
7.26763	1.67936e-05	0.0116616	-0.0016431	0.0152656	
7.26775	-5.28432e-05	0.011333	-0.00157293	0.0150596	
7.26787	0.000123827	0.0105258	-0.00165774	0.0145834	
7.26799	0.000300499	0.00937065	-0.0014542	0.0141073	
7.26811	0.000403974	0.00852906	-0.00106233	0.0134311	
7.26824	0.00050745	0.00768746	-0.000843465	0.0122746	
7.26836	0.000610925	0.00699813	-0.00102831	0.0111782	
7.26848	0.000714401	0.00630879	-0.00121315	0.0108822	
7.2686	0.000762109	0.00570282	-0.000976269	0.0110913	
7.26872	0.000809817	0.00509686	-0.000739385	0.0113005	
7.26884	0.000843581	0.0044909	-0.000956669	0.0113195	
