,Mieszanina_perfumy_bez menthonu
5.88034,0.000133843
5.8821,0.000132975
5.88385,0.000124694
5.88561,0.000116412
5.88736,0.00010813
5.88912,9.98484E-05
5.89087,0.000105218
5.89263,0.000110587
5.89439,0.000115956
5.89614,0.000121325
5.8979,0.000125478
5.89965,0.000129631
5.90141,0.000141316
5.90317,0.000153
5.90492,0.000155271
5.90668,0.000157541
5.90843,0.000165774
5.91019,0.000174006
5.91194,0.000178277
5.9137,0.000157443
5.91546,0.000127194
5.91721,0.000112009
5.91897,0.000120202
5.92072,0.000128396
5.92248,0.00013753
5.92424,0.000146665
5.92599,0.000139222
5.92775,0.000131779
5.9295,0.000124336
5.93126,0.000116892
5.93301,0.000130788
5.93477,0.000144684
5.93653,0.000124375
5.93828,0.000104065
5.94004,0.000106036
5.94179,0.000123071
5.94355,0.000122217
5.94531,9.62592E-05
5.94706,7.84602E-05
5.94882,8.57661E-05
5.95057,0.000110959
5.95233,0.00012109
5.95408,0.000118785
5.95584,0.00011648
5.9576,0.000128297
5.95935,0.000140114
5.96111,0.000161817
5.96286,0.000183519
5.96462,0.000180116
5.96638,0.000176713
5.96813,0.000164209
5.96989,0.000151706
5.97164,0.000131671
5.9734,0.000111636
5.97515,0.000100702
5.97691,8.97672E-05
5.97867,9.38958E-05
5.98042,9.80244E-05
5.98218,9.14147E-05
5.98393,8.48051E-05
5.98569,8.57269E-05
5.98745,8.66487E-05
5.9892,0.000103261
5.99096,0.000119874
5.99271,0.000128955
5.99447,0.000138035
5.99622,0.000139585
5.99798,0.000141134
5.99974,0.000127621
6.00149,0.000114107
6.00325,0.00011095
6.005,0.000107792
6.00676,0.000112166
6.00852,0.000116539
6.01027,0.000112254
6.01203,0.000107968
6.01378,0.000117804
6.01554,0.00012764
6.01729,0.000122884
6.01905,0.000103065
6.02081,7.75972E-05
6.02256,7.72343E-05
6.02432,9.25229E-05
6.02607,0.000107811
6.02783,0.000109606
6.02959,0.000111401
6.03134,0.000137045
6.0331,0.000162689
6.03485,0.000178292
6.03661,0.000168789
6.03836,0.00015456
6.04012,0.000155393
6.04188,0.000161248
6.04363,0.000167102
6.04539,0.000168093
6.04714,0.000169083
6.0489,0.000162542
6.05066,0.000156001
6.05241,0.000149421
6.05417,0.000142841
6.05592,0.00013626
6.05768,0.00012968
6.05943,0.00011855
6.06119,0.000107419
6.06295,0.000121394
6.0647,0.000150431
6.06646,0.000158747
6.06821,0.000141958
6.06997,0.000116696
6.07173,0.000106497
6.07348,0.00011701
6.07524,0.000127523
6.07699,0.000123914
6.07875,0.000120305
6.0805,0.000127994
6.08226,0.000135682
6.08402,0.000118265
6.08577,0.000100849
6.08753,8.81393E-05
6.08928,7.54299E-05
6.09104,8.78255E-05
6.0928,0.000100221
6.09455,0.000111102
6.09631,0.000121982
6.09806,0.000132862
6.09982,0.000143743
6.10157,0.000153996
6.10333,0.000164249
6.10509,0.000140924
6.10684,0.000117598
6.1086,0.000106355
6.11035,0.000120217
6.11211,0.00013502
6.11387,0.000124718
6.11562,9.65289E-05
6.11738,8.34027E-05
6.11913,9.53815E-05
6.12089,0.00010736
6.12264,0.000103609
6.1244,9.98582E-05
6.12616,9.61072E-05
6.12791,9.23562E-05
6.12967,0.000112298
6.13142,0.00013224
6.13318,0.000127077
6.13494,0.000121913
6.13669,0.000111102
6.13845,0.00010029
6.1402,9.70094E-05
6.14196,9.37291E-05
6.14371,8.8409E-05
6.14547,8.30889E-05
6.14723,9.28318E-05
6.14898,0.000102575
6.15074,0.000108684
6.15249,0.000114794
6.15425,0.00010584
6.15601,9.68868E-05
6.15776,9.29544E-05
6.15952,8.90219E-05
6.16127,8.50894E-05
6.16303,8.1157E-05
6.16478,8.02842E-05
6.16654,7.94114E-05
6.1683,7.85386E-05
6.17005,7.76658E-05
6.17181,9.21698E-05
6.17356,0.000106674
6.17532,0.000121178
6.17708,0.000135682
6.17883,0.000121433
6.18059,0.000107184
6.18234,0.000107998
6.1841,0.000108812
6.18585,9.87991E-05
6.18761,8.87865E-05
6.18937,9.3837E-05
6.19112,9.88874E-05
6.19288,0.000102565
6.19463,0.000106242
6.19639,0.000117451
6.19815,0.00012866
6.1999,0.000137202
6.20166,0.000145744
6.20341,0.000139222
6.20517,0.000132701
6.20692,0.000139575
6.20868,0.00014645
6.21044,0.000138261
6.21219,0.000130073
6.21395,0.000138202
6.2157,0.000146332
6.21746,0.000156344
6.21922,0.000136231
6.22097,0.000112038
6.22273,8.78451E-05
6.22448,9.69163E-05
6.22624,0.000105987
6.22799,0.000105958
6.22975,0.000105929
6.23151,0.000105899
6.23326,0.00010587
6.23502,0.000117844
6.23677,0.000129818
6.23853,0.000116686
6.24029,0.000103555
6.24204,0.000107213
6.2438,0.000110871
6.24555,0.000106997
6.24731,0.000103124
6.24906,0.000109959
6.25082,0.000116794
6.25258,9.85245E-05
6.25433,8.02548E-05
6.25609,7.65773E-05
6.25784,7.28998E-05
6.2596,6.92223E-05
6.26136,6.55448E-05
6.26311,6.84476E-05
6.26487,7.13503E-05
6.26662,5.91901E-05
6.26838,4.70299E-05
6.27013,6.06023E-05
6.27189,7.41746E-05
6.27365,9.52785E-05
6.2754,0.000116382
6.27716,0.000128935
6.27891,0.000141487
6.28067,0.000146508
6.28243,0.000151529
6.28418,0.00016926
6.28594,0.00018699
6.28769,0.000179616
6.28945,0.000172241
6.2912,0.000175928
6.29296,0.000179616
6.29472,0.000175771
6.29647,0.000171927
6.29823,0.000152863
6.29998,0.000133799
6.30174,0.000116618
6.3035,9.94366E-05
6.30525,0.00010689
6.30701,0.000144469
6.30876,0.000167926
6.31052,0.000161258
6.31227,0.000134819
6.31403,0.000123443
6.31579,0.000126817
6.31754,0.00013019
6.3193,0.000109086
6.32105,8.79824E-05
6.32281,6.87614E-05
6.32457,4.95404E-05
6.32632,4.38133E-05
6.32808,6.82122E-05
6.32983,0.000108929
6.33159,0.000149647
6.33334,0.000154354
6.3351,0.000128935
6.33686,9.69261E-05
6.33861,7.99802E-05
6.34037,7.65282E-05
6.34212,7.30763E-05
6.34388,8.56288E-05
6.34564,9.81813E-05
6.34739,0.000101476
6.34915,0.000104771
6.3509,8.39028E-05
6.35266,6.30343E-05
6.35441,7.44885E-05
6.35617,0.000101006
6.35793,0.000120933
6.35968,0.000110734
6.36144,9.60631E-05
6.36319,8.13923E-05
6.36495,7.99017E-05
6.36671,7.84111E-05
6.36846,6.64078E-05
6.37022,5.44045E-05
6.37197,5.74641E-05
6.37373,6.05238E-05
6.37548,6.68785E-05
6.37724,7.32332E-05
6.379,8.71194E-05
6.38075,0.000101006
6.38251,7.9431E-05
6.38426,5.78564E-05
6.38602,4.38133E-05
6.38778,2.97702E-05
6.38953,2.74558E-05
6.39129,2.51414E-05
6.39304,4.79321E-05
6.3948,7.07227E-05
6.39655,8.31575E-05
6.39831,9.55924E-05
6.40007,9.29642E-05
6.40182,9.0336E-05
6.40358,9.28857E-05
6.40533,9.54354E-05
6.40709,0.000105517
6.40884,0.000115598
6.4106,0.00011956
6.41236,0.000123522
6.41411,0.000127484
6.41587,0.000131445
6.41762,0.000147607
6.41938,0.000163768
6.42114,0.000164866
6.42289,0.000165965
6.42465,0.000170044
6.4264,0.000174124
6.42816,0.00016314
6.42991,0.000152157
6.43167,0.000142032
6.43343,0.000131906
6.43518,0.000129312
6.43694,0.000126719
6.43869,0.000142169
6.44045,0.000157619
6.44221,0.000165852
6.44396,0.000143959
6.44572,0.000107238
6.44747,8.55798E-05
6.44923,9.8755E-05
6.45098,0.00011193
6.45274,0.00011726
6.4545,0.00012259
6.45625,0.000120388
6.45801,0.000118187
6.45976,0.000130734
6.46152,0.000143282
6.46328,0.000148298
6.46503,0.000153314
6.46679,0.000155977
6.46854,0.000158639
6.4703,0.00015377
6.47205,0.000148901
6.47381,0.000168588
6.47557,0.000188275
6.47732,0.000209845
6.47908,0.000201288
6.48083,0.000177826
6.48259,0.000154364
6.48435,0.000154123
6.4861,0.000153883
6.48786,0.000149166
6.48961,0.000144449
6.49137,0.000139732
6.49312,0.000135015
6.49488,0.000137202
6.49664,0.000139389
6.49839,0.000141576
6.50015,0.000143763
6.5019,0.000167603
6.50366,0.000191442
6.50542,0.000190177
6.50717,0.000188912
6.50893,0.000196591
6.51068,0.00020427
6.51244,0.000211948
6.51419,0.000219627
6.51595,0.000202671
6.51771,0.000185715
6.51946,0.000176291
6.52122,0.000166867
6.52297,0.00017533
6.52473,0.000183793
6.52649,0.000158992
6.52824,0.000134191
6.53,0.000126179
6.53175,0.000148293
6.53351,0.000169466
6.53526,0.000175575
6.53702,0.000170701
6.53878,0.000165828
6.54053,0.00013679
6.54229,0.000107753
6.54404,9.546E-05
6.5458,0.000113293
6.54756,0.000130185
6.54931,0.000132014
6.55107,0.000135098
6.55282,0.000138183
6.55458,0.000155388
6.55633,0.000172594
6.55809,0.000175051
6.55985,0.000177507
6.5616,0.000172432
6.56336,0.000167357
6.56511,0.000144866
6.56687,0.000122374
6.56863,0.000124988
6.57038,0.000127601
6.57214,0.000139806
6.57389,0.00015201
6.57565,0.000120908
6.5774,8.98064E-05
6.57916,7.37677E-05
6.58092,8.78549E-05
6.58267,0.000100059
6.58443,0.000112264
6.58618,0.000106738
6.58794,0.000101212
6.5897,8.06225E-05
6.59145,6.00335E-05
6.59321,6.67461E-05
6.59496,7.34588E-05
6.59672,8.01714E-05
6.59847,8.68841E-05
6.60023,7.30077E-05
6.60199,5.91313E-05
6.60374,6.03179E-05
6.6055,6.15045E-05
6.60725,7.21055E-05
6.60901,8.27064E-05
6.61077,9.33074E-05
6.61252,0.000103908
6.61428,0.000122119
6.61603,0.00014033
6.61779,0.000150382
6.61954,0.000130308
6.6213,9.61121E-05
6.62306,6.19163E-05
6.62481,3.39968E-05
6.62657,3.62033E-05
6.62832,6.88791E-05
6.63008,0.000101555
6.63184,0.000110381
6.63359,0.000104144
6.63535,0.000106066
6.6371,0.000123051
6.63886,0.000124345
6.64061,9.55139E-05
6.64237,8.64918E-05
6.64413,0.000107596
6.64588,0.000151922
6.64764,0.000166122
6.64939,0.000166671
6.65115,0.00016722
6.65291,0.000158355
6.65466,0.00014949
6.65642,0.000125508
6.65817,0.000101525
6.65993,0.00011269
6.66168,0.000123855
6.66344,0.000127645
6.6652,0.000131436
6.66695,0.000150917
6.66871,0.00018546
6.67046,0.000212826
6.67222,0.000225128
6.67398,0.000211698
6.67573,0.000183205
6.67749,0.000150632
6.67924,0.000143164
6.681,0.000155781
6.68275,0.000168397
6.68451,0.000178454
6.68627,0.00018851
6.68802,0.000183504
6.68978,0.000178498
6.69153,0.000156859
6.69329,0.000135221
6.69505,0.000128646
6.6968,0.00012207
6.69856,0.000127537
6.70031,0.000133005
6.70207,0.000138472
6.70382,0.000143939
6.70558,0.000143758
6.70734,0.000143576
6.70909,0.000157516
6.71085,0.000171457
6.7126,0.000161189
6.71436,0.000135858
6.71612,0.000104879
6.71787,9.90051E-05
6.71963,0.00011447
6.72138,0.000129935
6.72314,0.000121864
6.72489,0.000113793
6.72665,0.000118079
6.72841,0.000122364
6.73016,0.00012665
6.73192,0.000130935
6.73367,0.000125179
6.73543,0.000119422
6.73719,0.000128729
6.73894,0.000138035
6.7407,0.000143851
6.74245,0.000149666
6.74421,0.000155482
6.74596,0.000161297
6.74772,0.000156756
6.74948,0.000152216
6.75123,0.000147675
6.75299,0.000143135
6.75474,0.000147734
6.7565,0.000152334
6.75826,0.000156933
6.76001,0.000161532
6.76177,0.000164249
6.76352,0.000166965
6.76528,0.000169682
6.76703,0.000172398
6.76879,0.00016621
6.77055,0.000160022
6.7723,0.000153834
6.77406,0.000147646
6.77581,0.000142399
6.77757,0.000137153
6.77933,0.000131906
6.78108,0.00012666
6.78284,0.000124591
6.78459,0.000122521
6.78635,0.000135515
6.7881,0.000148509
6.78986,0.000155227
6.79162,0.000161944
6.79337,0.000153599
6.79513,0.000145253
6.79688,0.000143969
6.79864,0.000142684
6.8004,0.000141399
6.80215,0.000140114
6.80391,0.000148244
6.80566,0.000156374
6.80742,0.000138771
6.80917,0.000106105
6.81093,7.17132E-05
6.81269,5.23843E-05
6.81444,5.47085E-05
6.8162,8.21376E-05
6.81795,0.000132475
6.81971,0.000182813
6.82147,0.000214635
6.82322,0.000221353
6.82498,0.000229247
6.82673,0.000252204
6.82849,0.000264178
6.83024,0.000251047
6.832,0.000219087
6.83376,0.000187128
6.83551,0.000198788
6.83727,0.000210448
6.83902,0.000229012
6.84078,0.000247576
6.84254,0.000251077
6.84429,0.000254578
6.84605,0.000250547
6.8478,0.000246517
6.84956,0.000242486
6.85131,0.000238455
6.85307,0.000237857
6.85483,0.000237259
6.85658,0.000236661
6.85834,0.000236063
6.86009,0.000210987
6.86185,0.000185912
6.86361,0.000185941
6.86536,0.00018597
6.86712,0.000193531
6.86887,0.000201092
6.87063,0.000223716
6.87238,0.00024634
6.87414,0.000247625
6.8759,0.000248909
6.87765,0.000236072
6.87941,0.000223236
6.88116,0.000199896
6.88292,0.000191619
6.88468,0.000219744
6.88643,0.000262933
6.88819,0.000288548
6.88994,0.000284037
6.8917,0.000262266
6.89345,0.000240495
6.89521,0.000226413
6.89697,0.000212331
6.89872,0.000222412
6.90048,0.000232493
6.90223,0.000233474
6.90399,0.000219391
6.90575,0.000210016
6.9075,0.000230767
6.90926,0.000245766
6.91101,0.00023064
6.91277,0.000202333
6.91452,0.000204152
6.91628,0.000216327
6.91804,0.000228502
6.91979,0.000227497
6.92155,0.000226491
6.9233,0.000230272
6.92506,0.000234052
6.92682,0.000237833
6.92857,0.000241613
6.93033,0.000235979
6.93208,0.000230345
6.93384,0.000224712
6.93559,0.000219078
6.93735,0.000249767
6.93911,0.000280457
6.94086,0.000276
6.94262,0.000271543
6.94437,0.000277128
6.94613,0.000282713
6.94789,0.000288298
6.94964,0.000293883
6.9514,0.000301821
6.95315,0.00030976
6.95491,0.000302635
6.95666,0.000295511
6.95842,0.000294035
6.96018,0.000292559
6.96193,0.000316188
6.96369,0.000339817
6.96544,0.000350055
6.9672,0.000360293
6.96896,0.000368648
6.97071,0.000377004
6.97247,0.000376572
6.97422,0.000346015
6.97598,0.000307298
6.97773,0.000268581
6.97949,0.00027474
6.98125,0.000280899
6.983,0.000287057
6.98476,0.000293216
6.98651,0.000316006
6.98827,0.000338797
6.99003,0.000346525
6.99178,0.000354252
6.99354,0.000364873
6.99529,0.000375493
6.99705,0.000401177
6.9988,0.000426861
7.00056,0.000422732
7.00232,0.000418603
7.00407,0.000414475
7.00583,0.000410346
7.00758,0.000419084
7.00934,0.000427822
7.0111,0.000451622
7.01285,0.000475423
7.01461,0.000465646
7.01636,0.000455869
7.01812,0.000452368
7.01987,0.000478993
7.02163,0.000505108
7.02339,0.000501097
7.02514,0.00049081
7.0269,0.000480523
7.02865,0.000493144
7.03041,0.000505765
7.03217,0.000518386
7.03392,0.000531007
7.03568,0.000542608
7.03743,0.00055421
7.03919,0.00054102
7.04094,0.000512767
7.0427,0.000492359
7.04446,0.000502078
7.04621,0.000529056
7.04797,0.000556034
7.04972,0.000562114
7.05148,0.000568194
7.05324,0.000574274
7.05499,0.000580354
7.05675,0.000597104
7.0585,0.000613854
7.06026,0.00061554
7.06201,0.000617227
7.06377,0.000614599
7.06553,0.000611971
7.06728,0.000609343
7.06904,0.000606714
7.07079,0.000605028
7.07255,0.000603341
7.07431,0.000616717
7.07606,0.000630094
7.07782,0.0006592
7.07957,0.000688306
7.08133,0.000702349
7.08308,0.000716392
7.08484,0.00071851
7.0866,0.000720628
7.08835,0.000722747
7.09011,0.000724865
7.09186,0.000751147
7.09362,0.000777428
7.09538,0.00080371
7.09713,0.000829992
7.09889,0.000833993
7.10064,0.000837994
7.1024,0.000857058
7.10415,0.000876122
7.10591,0.000897555
7.10767,0.000918987
7.10942,0.00094042
7.11118,0.000961852
7.11293,0.000970418
7.11469,0.000978984
7.11645,0.00098755
7.1182,0.000996117
7.11996,0.00103449
7.12171,0.00107287
7.12347,0.0011282
7.12522,0.0011534
7.12698,0.00116604
7.12874,0.00117869
7.13049,0.00122271
7.13225,0.00126674
7.134,0.00127103
7.13576,0.0012452
7.13752,0.00123317
7.13927,0.00127135
7.14103,0.00132522
7.14278,0.0013791
7.14454,0.00140786
7.14629,0.0014065
7.14805,0.00140436
7.14981,0.00140222
7.15156,0.00142644
7.15332,0.00148078
7.15507,0.0015414
7.15683,0.00160202
7.15859,0.00164946
7.16034,0.0016969
7.1621,0.00172246
7.16385,0.00174801
7.16561,0.00178173
7.16736,0.00184557
7.16912,0.0019182
7.17088,0.00199082
7.17263,0.00203019
7.17439,0.00206955
7.17614,0.00210923
7.1779,0.00214891
7.17966,0.00216034
7.18141,0.00214165
7.18317,0.00212672
7.18492,0.0021118
7.18668,0.00214018
7.18843,0.00216856
7.19019,0.00219147
7.19195,0.00221438
7.1937,0.00220214
7.19546,0.0021899
7.19721,0.00218676
7.19897,0.00218362
7.20073,0.00221563
7.20248,0.00224764
7.20424,0.00229299
7.20599,0.00233833
7.20775,0.00238368
7.2095,0.00242902
7.21126,0.00246025
7.21302,0.00249147
7.21477,0.0025227
7.21653,0.00255392
7.21828,0.00260829
7.22004,0.00266266
7.2218,0.00271703
7.22355,0.00277139
7.22531,0.00284302
7.22706,0.00291465
7.22882,0.00298628
7.23057,0.0030579
7.23233,0.00312969
7.23409,0.00320147
7.23584,0.00324815
7.2376,0.00329483
7.23935,0.00337195
7.24111,0.00344907
7.24287,0.00352619
7.24462,0.00360331
7.24638,0.00368663
7.24813,0.00376994
7.24989,0.00385326
7.25164,0.00393658
7.2534,0.00402507
7.25516,0.00411357
7.25691,0.004187
7.25867,0.00426043
7.26042,0.00434265
7.26218,0.00442487
7.26394,0.00451462
7.26569,0.00460437
7.26745,0.00468235
7.2692,0.00476034
7.27096,0.00488351
7.27271,0.00500668
7.27447,0.00513607
7.27623,0.00526546
7.27798,0.00539673
7.27974,0.005528
7.28149,0.00569442
7.28325,0.00589096
7.28501,0.00610571
7.28676,0.00632046
7.28852,0.00655403
7.29027,0.0067876
7.29203,0.00702118
7.29378,0.00725475
7.29554,0.00750182
7.2973,0.00774889
7.29905,0.00802609
7.30081,0.00833341
7.30256,0.00864816
7.30432,0.00899304
7.30608,0.00936114
7.30783,0.00975937
7.30959,0.0101802
7.31134,0.010601
7.3131,0.0110589
7.31485,0.0115167
7.31661,0.0119956
7.31837,0.0124745
7.32012,0.0129615
7.32188,0.0134787
7.32363,0.0140153
7.32539,0.0145519
7.32715,0.0150772
7.3289,0.0156026
7.33066,0.0161579
7.33241,0.0167434
7.33417,0.0173431
7.33592,0.0179126
7.33768,0.0184567
7.33944,0.0189857
7.34119,0.0194912
7.34295,0.0199665
7.3447,0.0204061
7.34646,0.0208156
7.34822,0.0211811
7.34997,0.0214964
7.35173,0.0217715
7.35348,0.0220166
7.35524,0.0222085
7.35699,0.0223302
7.35875,0.0223938
7.36051,0.0224424
7.36226,0.0224837
7.36402,0.0224949
7.36577,0.0224606
7.36753,0.0223761
7.36929,0.0222377
7.37104,0.022049
7.3728,0.0218038
7.37455,0.0215084
7.37631,0.0211867
7.37806,0.0208348
7.37982,0.0204349
7.38158,0.0199848
7.38333,0.0195043
7.38509,0.0190087
7.38684,0.0185157
7.3886,0.0180227
7.39036,0.0175279
7.39211,0.0170631
7.39387,0.0166218
7.39562,0.0161955
7.39738,0.0157711
7.39913,0.0153467
7.40089,0.0149231
7.40265,0.0145145
7.4044,0.014116
7.40616,0.0137325
7.40791,0.0133731
7.40967,0.0130438
7.41143,0.0127254
7.41318,0.0124071
7.41494,0.0120901
7.41669,0.0118033
7.41845,0.0115598
7.4202,0.0113464
7.42196,0.0111418
7.42372,0.0109673
7.42547,0.0108362
7.42723,0.0107351
7.42898,0.0106568
7.43074,0.0105785
7.4325,0.0105294
7.43425,0.0105105
7.43601,0.01051
7.43776,0.0104945
7.43952,0.010456
7.44127,0.0104176
7.44303,0.0103997
7.44479,0.010412
7.44654,0.0104082
7.4483,0.0103743
7.45005,0.0103
7.45181,0.0102106
7.45357,0.0101409
7.45532,0.0100713
7.45708,0.00998121
7.45883,0.00986104
7.46059,0.0097327
7.46234,0.00960437
7.4641,0.0094911
7.46586,0.00937782
7.46761,0.00925796
7.46937,0.00915316
7.47112,0.00907376
7.47288,0.00902449
7.47464,0.00901758
7.47639,0.0090408
7.47815,0.00908536
7.4799,0.00912991
7.48166,0.00915062
7.48341,0.00915626
7.48517,0.00917414
7.48693,0.00920709
7.48868,0.00923188
7.49044,0.00920645
7.49219,0.00912894
7.49395,0.00902129
7.49571,0.00888886
7.49746,0.00874136
7.49922,0.00858492
7.50097,0.00839836
7.50273,0.00819955
7.50448,0.00797062
7.50624,0.00772772
7.508,0.00748483
7.50975,0.00724758
7.51151,0.00701033
7.51326,0.00678878
7.51502,0.00656722
7.51678,0.00637077
7.51853,0.00617432
7.52029,0.00599371
7.52204,0.00581311
7.5238,0.00565071
7.52555,0.00551843
7.52731,0.00538756
7.52907,0.0052567
7.53082,0.00510261
7.53258,0.00494853
7.53433,0.00481641
7.53609,0.00468429
7.53785,0.00458731
7.5396,0.00449034
7.54136,0.00439964
7.54311,0.00430895
7.54487,0.00420413
7.54662,0.00409931
7.54838,0.00402368
7.55014,0.00396311
7.55189,0.00389783
7.55365,0.00380242
7.5554,0.00370552
7.55716,0.00363873
7.55892,0.00358481
7.56067,0.00351583
7.56243,0.00341014
7.56418,0.00327432
7.56594,0.00314226
7.56769,0.00306041
7.56945,0.00301419
7.57121,0.00298302
7.57296,0.00292832
7.57472,0.00284349
7.57647,0.00274988
7.57823,0.00265626
7.57999,0.00256077
7.58174,0.00246527
7.5835,0.00238868
7.58525,0.00231209
7.58701,0.0022606
7.58876,0.00220912
7.59052,0.002149
7.59228,0.00208889
7.59403,0.00203631
7.59579,0.00198372
7.59754,0.00195436
7.5993,0.001925
7.60106,0.00188748
7.60281,0.00181984
7.60457,0.00174858
7.60632,0.00167733
7.60808,0.00161925
7.60983,0.00156118
7.61159,0.00150822
7.61335,0.00145526
7.6151,0.00143745
7.61686,0.00141965
7.61861,0.00137202
7.62037,0.0013244
7.62213,0.00127678
7.62388,0.00122916
7.62564,0.00116538
7.62739,0.0011016
7.62915,0.00106417
7.6309,0.00105688
7.63266,0.00105209
7.63442,0.00101718
7.63617,0.000975993
7.63793,0.000934805
7.63968,0.000932256
7.64144,0.000929706
7.6432,0.000927156
7.64495,0.000924607
7.64671,0.000930216
7.64846,0.000935825
7.65022,0.000941435
7.65197,0.000947044
7.65373,0.000903071
7.65549,0.000859098
7.65724,0.000830188
7.659,0.000801278
7.66075,0.000797787
7.66251,0.000794296
7.66427,0.000805868
7.66602,0.00081744
7.66778,0.000821274
7.66953,0.000825108
7.67129,0.000803838
7.67304,0.000782567
7.6748,0.000775104
7.67656,0.000767641
7.67831,0.0007743
7.68007,0.000780959
7.68182,0.000770279
7.68358,0.000744537
7.68534,0.000723502
7.68709,0.000732592
7.68885,0.000746704
7.6906,0.00073069
7.69236,0.000699927
7.69411,0.000684226
7.69587,0.000689355
7.69763,0.000694484
7.69938,0.000675449
7.70114,0.000656415
7.70289,0.000652286
7.70465,0.000648157
7.70641,0.000620807
7.70816,0.000593456
7.70992,0.000595211
7.71167,0.000627093
7.71343,0.000651443
7.71518,0.000645666
7.71694,0.000621846
7.7187,0.000598026
7.72045,0.000605587
7.72221,0.000613148
7.72396,0.000618399
7.72572,0.000593525
7.72748,0.00056206
7.72923,0.000545658
7.73099,0.000562678
7.73274,0.000579697
7.7345,0.000590127
7.73625,0.000600556
7.73801,0.000602355
7.73977,0.000604155
7.74152,0.000605954
7.74328,0.000607754
7.74503,0.000582723
7.74679,0.000557691
7.74855,0.000556823
7.7503,0.000555955
7.75206,0.00054126
7.75381,0.000511502
7.75557,0.000497434
7.75732,0.000513493
7.75908,0.000536455
7.76084,0.000544354
7.76259,0.000537504
7.76435,0.000530654
7.7661,0.000552675
7.76786,0.000574696
7.76962,0.000588557
7.77137,0.000572293
7.77313,0.000562462
7.77488,0.000552631
7.77664,0.000548448
7.77839,0.000544266
7.78015,0.000538372
7.78191,0.000532478
7.78366,0.000526584
7.78542,0.000520691
7.78717,0.000507422
7.78893,0.000494154
7.79069,0.000480885
7.79244,0.000467617
7.7942,0.000476786
7.79595,0.000485956
7.79771,0.000510188
7.79946,0.00053442
7.80122,0.000543903
7.80298,0.000553386
7.80473,0.000548747
7.80649,0.000544109
7.80824,0.000559692
7.81,0.000590337
7.81176,0.000614393
7.81351,0.000608323
7.81527,0.000584365
7.81702,0.000560408
7.81878,0.000551827
7.82053,0.000573372
7.82229,0.000597663
7.82405,0.000606891
7.8258,0.00060137
7.82756,0.000595849
7.82931,0.000610412
7.83107,0.000624974
7.83283,0.000639537
7.83458,0.0006541
7.83634,0.000654174
7.83809,0.000654247
7.83985,0.000669384
7.8416,0.00068452
7.84336,0.000705776
7.84512,0.000727032
7.84687,0.000723183
7.84863,0.000719334
7.85038,0.000728194
7.85214,0.000737055
7.8539,0.000753446
7.85565,0.000769838
7.85741,0.000794546
7.85916,0.000819254
7.86092,0.000818857
7.86267,0.000818459
7.86443,0.000812237
7.86619,0.000806015
7.86794,0.000799793
7.8697,0.00079357
7.87145,0.000790015
7.87321,0.00078646
7.87497,0.000784788
7.87672,0.000783116
7.87848,0.000785602
7.88023,0.000818214
7.88199,0.000849885
7.88374,0.000866492
7.8855,0.000890474
7.88726,0.000914457
7.88901,0.00095256
7.89077,0.000990664
7.89252,0.00102499
7.89428,0.00105932
7.89604,0.00110871
7.89779,0.0011581
7.89955,0.00117909
7.9013,0.00120008
7.90306,0.00124618
7.90481,0.00129228
7.90657,0.00133806
7.90833,0.00138384
7.91008,0.00142209
7.91184,0.00146034
7.91359,0.00149655
7.91535,0.00153277
7.91711,0.00155391
7.91886,0.00157506
7.92062,0.00161959
7.92237,0.00166412
7.92413,0.00170864
7.92588,0.00175317
7.92764,0.00179299
7.9294,0.00183281
7.93115,0.00188769
7.93291,0.00194258
7.93466,0.00201942
7.93642,0.00209627
7.93818,0.00218819
7.93993,0.0022801
7.94169,0.00239241
7.94344,0.00250472
7.9452,0.00261703
7.94695,0.00272934
7.94871,0.00284026
7.95047,0.00295117
7.95222,0.00308719
7.95398,0.0032232
7.95573,0.00336236
7.95749,0.00350152
7.95925,0.00363314
7.961,0.0037497
7.96276,0.00385622
7.96451,0.00394768
7.96627,0.00401058
7.96802,0.00402327
7.96978,0.00401242
7.97154,0.00401664
7.97329,0.00403435
7.97505,0.00405206
7.9768,0.00403347
7.97856,0.00401487
7.98032,0.0039944
7.98207,0.00397392
7.98383,0.00392803
7.98558,0.00385201
7.98734,0.00378446
7.98909,0.00373197
7.99085,0.00367823
7.99261,0.00362449
7.99436,0.00355663
7.99612,0.00348877
7.99787,0.00341902
7.99963,0.00334928
8.00139,0.00330464
8.00314,0.00326
8.0049,0.00324379
8.00665,0.00322758
8.00841,0.00321137
8.01016,0.00319516
8.01192,0.00316796
8.01368,0.00314077
8.01543,0.00314872
8.01719,0.00315668
8.01894,0.00315788
8.0207,0.00315909
8.02246,0.00317536
8.02421,0.00319163
8.02597,0.00322139
8.02772,0.00325115
8.02948,0.00328092
8.03123,0.00331068
8.03299,0.00336416
8.03475,0.00341763
8.0365,0.00346295
8.03826,0.00347814
8.04001,0.00348894
8.04177,0.00349973
8.04353,0.00350865
8.04528,0.00351756
8.04704,0.00350725
8.04879,0.00349695
8.05055,0.0035017
8.0523,0.00350646
8.05406,0.0034905
8.05582,0.00347455
8.05757,0.00347177
8.05933,0.003469
8.06108,0.00345649
8.06284,0.00341386
8.0646,0.00337122
8.06635,0.00335871
8.06811,0.00334338
8.06986,0.00332805
8.07162,0.00328949
8.07337,0.00325094
