,mieszanina_metabolitow
1.27403,-6.67409E-05
1.27415,0.000128647
1.27427,0.000324036
1.27439,4.97163E-05
1.27451,-0.000224602
1.27463,-0.000367924
1.27476,-0.000511246
1.27488,-0.000468457
1.275,-0.000425668
1.27512,-0.000170182
1.27524,-0.000340091
1.27536,-0.000908807
1.27549,-0.00147752
1.27561,-0.00123644
1.27573,-0.000995354
1.27585,-0.00139236
1.27597,-0.00178937
1.27609,-0.00176985
1.27622,-0.00175032
1.27634,-0.00191691
1.27646,-0.00208349
1.27658,-0.00202422
1.2767,-0.00153956
1.27682,-0.00138281
1.27695,-0.00165145
1.27707,-0.0020353
1.27719,-0.00199376
1.27731,-0.00186359
1.27743,-0.00173343
1.27755,-0.00179712
1.27768,-0.00186082
1.2778,-0.00142823
1.27792,-0.000995631
1.27804,-0.00123658
1.27816,-0.00147752
1.27828,-0.00160326
1.27841,-0.0013036
1.27853,-0.00134403
1.27865,-0.00138447
1.27877,-0.00132742
1.27889,-0.000844971
1.27901,-0.000530909
1.27914,-0.00092584
1.27926,-0.00148916
1.27938,-0.00162708
1.2795,-0.00117343
1.27962,-0.000719789
1.27974,-0.000611779
1.27987,-0.000929163
1.27999,-0.0010693
1.28011,-0.000784042
1.28023,-0.000268361
1.28035,0.00024732
1.28047,0.000263937
1.28059,0.000280554
1.28072,0.000527594
1.28084,0.00120003
1.28096,0.00180378
1.28108,0.00198214
1.2812,0.00218708
1.28132,0.00239202
1.28145,0.00268559
1.28157,0.00255376
1.28169,0.00250169
1.28181,0.00287502
1.28193,0.00323727
1.28205,0.00317413
1.28218,0.00278307
1.2823,0.00281742
1.28242,0.00308786
1.28254,0.0033583
1.28266,0.00287544
1.28278,0.00239257
1.28291,0.00245032
1.28303,0.00250806
1.28315,0.00233538
1.28327,0.00173731
1.28339,0.00146936
1.28351,0.00162681
1.28364,0.00201468
1.28376,0.00240255
1.28388,0.00218334
1.284,0.00196413
1.28412,0.00225895
1.28424,0.00297916
1.28437,0.00352821
1.28449,0.00365187
1.28461,0.0037578
1.28473,0.00428913
1.28485,0.00481603
1.28497,0.00463393
1.2851,0.00414165
1.28522,0.00407477
1.28534,0.00436571
1.28546,0.00465664
1.28558,0.00443356
1.2857,0.00378508
1.28583,0.00340912
1.28595,0.00303316
1.28607,0.00312691
1.28619,0.00322066
1.28631,0.0030916
1.28643,0.00296254
1.28656,0.00272713
1.28668,0.00249172
1.2868,0.00230949
1.28692,0.00212726
1.28704,0.00205137
1.28716,0.00197549
1.28729,0.00172125
1.28741,0.00146701
1.28753,0.00154068
1.28765,0.00161435
1.28777,0.0014022
1.28789,0.000764663
1.28801,0.000455033
1.28814,0.000570798
1.28826,0.00048882
1.28838,-1.85519E-05
1.2885,-0.000525924
1.28862,-0.000607901
1.28874,-0.00069431
1.28887,-0.00120611
1.28899,-0.00138115
1.28911,-0.00113078
1.28923,-0.000975691
1.28935,-0.00152959
1.28947,-0.0024114
1.2896,-0.00258422
1.28972,-0.0025532
1.28984,-0.00252218
1.28996,-0.00253547
1.29008,-0.00183978
1.2902,-0.00103205
1.29033,-0.000933317
1.29045,-0.00129543
1.29057,-0.00123215
1.29069,-0.000517477
1.29081,-0.000228203
1.29093,-0.000452948
1.29106,-0.000677693
1.29118,-0.000379556
1.2913,-8.14195E-05
1.29142,0.00019013
1.29154,0.000461679
1.29166,0.000649036
1.29179,0.000410998
1.29191,-3.97386E-05
1.29203,-6.50794E-05
1.29215,0.000114523
1.29227,0.000294125
1.29239,0.000261029
1.29252,0.000227934
1.29264,0.000318912
1.29276,-1.55051E-05
1.29288,-0.000465134
1.293,-0.000914762
1.29312,-0.000694172
1.29325,-0.000473581
1.29337,-0.000164366
1.29349,0.000570244
1.29361,0.00141342
1.29373,0.0018312
1.29385,0.00214263
1.29398,0.00287945
1.2941,0.0038082
1.29422,0.00431156
1.29434,0.00448701
1.29446,0.00508785
1.29458,0.00589475
1.29471,0.00670164
1.29483,0.00706541
1.29495,0.00742919
1.29507,0.00831695
1.29519,0.00963011
1.29531,0.0107306
1.29543,0.011831
1.29556,0.0128207
1.29568,0.0142358
1.2958,0.0159345
1.29592,0.0176331
1.29604,0.0196425
1.29616,0.0220773
1.29629,0.0251059
1.29641,0.0288435
1.29653,0.0327672
1.29665,0.0371163
1.29677,0.0420503
1.29689,0.0469843
1.29702,0.051699
1.29714,0.0564136
1.29726,0.0619791
1.29738,0.0688207
1.2975,0.076615
1.29762,0.0856856
1.29775,0.0960057
1.29787,0.107035
1.29799,0.117597
1.29811,0.127309
1.29823,0.137305
1.29835,0.147725
1.29848,0.157761
1.2986,0.167796
1.29872,0.178585
1.29884,0.190224
1.29896,0.201546
1.29908,0.212869
1.29921,0.226159
1.29933,0.242001
1.29945,0.260529
1.29957,0.283878
1.29969,0.312863
1.29981,0.345535
1.29994,0.378792
1.30006,0.414033
1.30018,0.454415
1.3003,0.500185
1.30042,0.550475
1.30054,0.610691
1.30067,0.684201
1.30079,0.759695
1.30091,0.816326
1.30103,0.848284
1.30115,0.870884
1.30127,0.898871
1.3014,0.929234
1.30152,0.957612
1.30164,0.994852
1.30176,1.04542
1.30188,1.08162
1.302,1.06252
1.30213,0.982615
1.30225,0.881446
1.30237,0.799251
1.30249,0.740027
1.30261,0.687857
1.30273,0.637673
1.30285,0.59576
1.30298,0.562071
1.3031,0.529658
1.30322,0.496394
1.30334,0.467125
1.30346,0.442111
1.30358,0.415997
1.30371,0.387898
1.30383,0.3616
1.30395,0.337287
1.30407,0.311734
1.30419,0.283628
1.30431,0.256978
1.30444,0.233448
1.30456,0.211406
1.30468,0.190215
1.3048,0.171437
1.30492,0.154644
1.30504,0.137949
1.30517,0.121679
1.30529,0.108431
1.30541,0.0983026
1.30553,0.0890959
1.30565,0.0803147
1.30577,0.0734588
1.3059,0.0685881
1.30602,0.064577
1.30614,0.0614167
1.30626,0.0603214
1.30638,0.060644
1.3065,0.0616225
1.30663,0.062601
1.30675,0.0647116
1.30687,0.067673
1.30699,0.0705015
1.30711,0.0737554
1.30723,0.0790565
1.30736,0.0857756
1.30748,0.0934075
1.3076,0.102457
1.30772,0.113495
1.30784,0.124532
1.30796,0.134169
1.30809,0.143806
1.30821,0.154586
1.30833,0.165367
1.30845,0.175677
1.30857,0.185988
1.30869,0.198066
1.30882,0.21057
1.30894,0.221949
1.30906,0.234178
1.30918,0.249261
1.3093,0.268031
1.30942,0.290487
1.30955,0.317765
1.30967,0.349599
1.30979,0.383419
1.30991,0.41816
1.31003,0.456588
1.31015,0.501025
1.31027,0.55085
1.3104,0.608652
1.31052,0.679215
1.31064,0.756677
1.31076,0.820811
1.31088,0.85903
1.311,0.881652
1.31113,0.906818
1.31125,0.937372
1.31137,0.966437
1.31149,1.00032
1.31161,1.04827
1.31173,1.09253
1.31186,1.09202
1.31198,1.02656
1.3121,0.925261
1.31222,0.833883
1.31234,0.768206
1.31246,0.715291
1.31259,0.664193
1.31271,0.618483
1.31283,0.581884
1.31295,0.548971
1.31307,0.515509
1.31319,0.484599
1.31332,0.457625
1.31344,0.431075
1.31356,0.402936
1.31368,0.37579
1.3138,0.350665
1.31392,0.324263
1.31405,0.295416
1.31417,0.267561
1.31429,0.242772
1.31441,0.219543
1.31453,0.196312
1.31465,0.174924
1.31478,0.156567
1.3149,0.139487
1.31502,0.121954
1.31514,0.105698
1.31526,0.0925786
1.31538,0.0815864
1.31551,0.0712246
1.31563,0.062139
1.31575,0.0548613
1.31587,0.0485762
1.31599,0.0424861
1.31611,0.0371049
1.31624,0.0326809
1.31636,0.0286823
1.31648,0.0248233
1.3166,0.0216733
1.31672,0.0194006
1.31684,0.017128
1.31697,0.0147667
1.31709,0.0131144
1.31721,0.0121534
1.31733,0.0111924
1.31745,0.00977011
1.31757,0.00877323
1.3177,0.00834354
1.31782,0.00791385
1.31794,0.00721829
1.31806,0.00694813
1.31818,0.00738695
1.3183,0.00782578
1.31842,0.00753568
1.31855,0.00767097
1.31867,0.00844435
1.31879,0.00879234
1.31891,0.00827181
1.31903,0.00775128
1.31915,0.00814358
1.31928,0.00896128
1.3194,0.00916746
1.31952,0.00894826
1.31964,0.00864043
1.31976,0.0083326
1.31988,0.00823747
1.32001,0.00814233
1.32013,0.0085435
1.32025,0.00894466
1.32037,0.00882737
1.32049,0.00871008
1.32061,0.0082383
1.32074,0.00776651
1.32086,0.00718838
1.32098,0.00661025
1.3211,0.0062714
1.32122,0.00593255
1.32134,0.00560229
1.32147,0.00569742
1.32159,0.00576596
1.32171,0.00583451
1.32183,0.00590305
1.32195,0.0059716
1.32207,0.00584517
1.3222,0.00529335
1.32232,0.00472159
1.32244,0.00514241
1.32256,0.00629882
1.32268,0.00674623
1.3228,0.00624536
1.32293,0.0057445
1.32305,0.00597922
1.32317,0.00621393
1.32329,0.00620659
1.32341,0.00619925
1.32353,0.00597922
1.32366,0.00575918
1.32378,0.00550369
1.3239,0.00524821
1.32402,0.0054447
1.32414,0.0052158
1.32426,0.0045532
1.32439,0.0038906
1.32451,0.0036977
1.32463,0.00350481
1.32475,0.0033252
1.32487,0.0031456
1.32499,0.002966
1.32512,0.0027864
1.32524,0.0024337
1.32536,0.00208101
1.32548,0.00194101
1.3256,0.00180101
1.32572,0.00164107
1.32584,0.00148113
1.32597,0.00121485
1.32609,0.000948558
1.32621,0.000743753
1.32633,0.000538948
1.32645,0.000546841
1.32657,0.000554735
1.3267,4.19617E-05
1.32682,-0.000470811
1.32694,-0.000629088
1.32706,-0.000787365
1.32718,-0.000909639
1.3273,-0.00103191
1.32743,-0.00115419
1.32755,-0.00127646
1.32767,-0.00138987
1.32779,-0.00150328
1.32791,-0.00135082
1.32803,-0.00162375
1.32816,-0.0022955
1.32828,-0.00254184
1.3284,-0.00201716
1.32852,-0.00149248
1.32864,-0.001309
1.32876,-0.00155092
1.32889,-0.00158013
1.32901,-0.00118396
1.32913,-0.000665091
1.32925,-0.000146226
1.32937,-0.000212278
1.32949,-0.000278331
1.32962,-0.000450732
1.32974,-0.000197738
1.32986,2.8668E-05
1.32998,0.000255075
1.3301,7.60267E-05
1.33022,-0.000103022
1.33035,-0.000734052
1.33047,-0.00136508
1.33059,-0.00182773
1.33071,-0.00158138
1.33083,-0.00114006
1.33095,-0.00112414
1.33108,-0.00126275
1.3312,-0.00140136
1.33132,-0.00121207
1.33144,-0.00102277
1.33156,-0.000922101
1.33168,-0.00082143
1.33181,-0.000694172
1.33193,-0.000566913
1.33205,-0.000397558
1.33217,0.000197192
1.33229,0.000791942
1.33241,0.000961297
1.33254,0.000758431
1.33266,0.000555566
1.33278,0.001106
1.3329,0.00165644
1.33302,0.00147532
1.33314,0.00129419
1.33326,0.00160936
1.33339,0.00192453
1.33351,0.00208904
1.33363,0.00225355
1.33375,0.00206356
1.33387,0.00187357
1.33399,0.00156837
1.33412,0.00126317
1.33424,0.00159607
1.33436,0.00192896
1.33448,0.0018985
1.3346,0.00186803
1.33472,0.00181098
1.33485,0.00217932
1.33497,0.00243356
1.33509,0.0026878
1.33521,0.00272935
1.33533,0.00277089
1.33545,0.00305172
1.33558,0.00290715
1.3357,0.00264737
1.33582,0.00238759
1.33594,0.00273267
1.33606,0.00307775
1.33618,0.00295312
1.33631,0.00282849
1.33643,0.00271273
1.33655,0.00302236
1.33667,0.00314588
1.33679,0.002844
1.33691,0.00214041
1.33704,0.00186222
1.33716,0.00221325
1.33728,0.00256428
1.3374,0.00256082
1.33752,0.00213197
1.33764,0.0017297
1.33777,0.00132743
1.33789,0.00125528
1.33801,0.00118313
1.33813,0.000898291
1.33825,0.000613448
1.33837,0.0009955
1.3385,0.00137755
1.33862,0.00152918
1.33874,0.00125542
1.33886,0.000864226
1.33898,0.00089843
1.3391,0.00103898
1.33923,0.000754139
1.33935,0.000378456
1.33947,0.000428169
1.33959,0.000663992
1.33971,0.000474419
1.33983,5.88559E-05
1.33996,-0.000356708
1.34008,-0.000302564
1.3402,-0.000248421
1.34032,-0.000593084
1.34044,-0.000937749
1.34056,-0.000830431
1.34068,-0.000723113
1.34081,-0.000846079
1.34093,-0.00167804
1.34105,-0.00234161
1.34117,-0.00201259
1.34129,-0.0013468
1.34141,-0.00110641
1.34154,-0.00162819
1.34166,-0.00214996
1.34178,-0.00193172
1.3419,-0.00171349
1.34202,-0.00196496
1.34214,-0.00221643
1.34227,-0.00229065
1.34239,-0.00193948
1.34251,-0.001801
1.34263,-0.00208792
1.34275,-0.0019716
1.34287,-0.00185528
1.343,-0.00171238
1.34312,-0.00199487
1.34324,-0.00207574
1.34336,-0.00173121
1.34348,-0.00129806
1.3436,-0.000864911
1.34373,-0.000848294
1.34385,-0.000831677
1.34397,-0.000921409
1.34409,-0.00101114
1.34421,-0.000551403
1.34433,-9.16668E-05
1.34446,0.000279447
1.34458,0.000225164
1.3447,0.000157727
1.34482,0.000515685
1.34494,0.000767294
1.34506,0.000593508
1.34519,0.000627988
1.34531,0.00108786
1.34543,0.00144139
1.34555,0.00136952
1.34567,0.00114256
1.34579,0.001341
1.34592,0.00162805
1.34604,0.00191511
1.34616,0.00184103
1.34628,0.00176694
1.3464,0.00171945
1.34652,0.00167195
1.34665,0.00159399
1.34677,0.00194142
1.34689,0.00226227
1.34701,0.00258312
1.34713,0.00257605
1.34725,0.00256899
1.34738,0.00256193
1.3475,0.00255487
1.34762,0.00288015
1.34774,0.00320542
1.34786,0.00333573
1.34798,0.00275704
1.3481,0.00218279
1.34823,0.00231752
1.34835,0.00262951
1.34847,0.0025161
1.34859,0.00207685
1.34871,0.002063
1.34883,0.00227958
1.34896,0.00249615
1.34908,0.00230506
1.3492,0.00211396
1.34932,0.00237485
1.34944,0.00221034
1.34956,0.0015717
1.34969,0.000933048
1.34981,0.0011895
1.34993,0.00144596
1.35005,0.00133463
1.35017,0.00122329
1.35029,0.00111196
1.35042,0.00100062
1.35054,0.000810083
1.35066,0.000619541
1.35078,0.000641697
1.3509,0.000663853
1.35102,0.000539779
1.35115,0.000415706
1.35127,0.000477742
1.35139,0.000539779
1.35151,0.000810637
1.35163,0.000656099
1.35175,0.000244551
1.35188,-0.000166997
1.352,-2.48849E-06
1.35212,0.000162019
1.35224,0.00011383
1.35236,6.5641E-05
1.35248,-0.000273761
1.35261,-0.000613164
1.35273,-0.000456271
1.35285,-0.000299379
1.35297,-4.94318E-05
1.35309,0.000200516
1.35321,-0.000161042
1.35334,-0.000522601
1.35346,-0.000636566
1.35358,-0.000325135
1.3537,1.28821E-05
1.35382,-7.44956E-05
1.35394,-0.000485351
1.35407,-0.000470811
1.35419,-8.40505E-05
1.35431,0.00030271
1.35443,0.00017656
1.35455,5.04088E-05
1.35467,3.94695E-05
1.3548,0.000453925
1.35492,0.000861734
1.35504,0.00126954
1.35516,0.00106585
1.35528,0.000862149
1.3554,0.00087115
1.35552,0.000880151
1.35565,0.0009955
1.35577,0.00111085
1.35589,0.00131704
1.35601,0.00152323
1.35613,0.00125971
1.35625,0.000996193
1.35638,0.000839439
1.3565,0.00110808
1.35662,0.00140331
1.35674,0.00127314
1.35686,0.00104992
1.35698,0.00125209
1.35711,0.00154289
1.35723,0.00183369
1.35735,0.00176334
1.35747,0.001693
1.35759,0.00197715
1.35771,0.0022613
1.35784,0.00218874
1.35796,0.00211618
1.35808,0.00214997
1.3582,0.00218375
1.35832,0.00276133
1.35844,0.00333891
1.35857,0.00368607
1.35869,0.00360783
1.35881,0.00349193
1.35893,0.00380142
1.35905,0.00411091
1.35917,0.00399501
1.3593,0.00349359
1.35942,0.00341757
1.35954,0.00371376
1.35966,0.00400996
1.35978,0.00361932
1.3599,0.00322869
1.36003,0.00333434
1.36015,0.00344
1.36027,0.00320819
1.36039,0.00297639
1.36051,0.00239008
1.36063,0.00180378
1.36076,0.00186
1.36088,0.00191622
1.361,0.00207879
1.36112,0.00224136
1.36124,0.00199183
1.36136,0.0017423
1.36149,0.00138642
1.36161,0.00103053
1.36173,0.000991485
1.36185,0.000952435
1.36197,0.000807036
1.36209,0.000661638
1.36222,0.000429415
1.36234,0.000197192
1.36246,0.000461264
1.36258,0.000725336
1.3627,0.000473173
1.36282,0.00022101
1.36294,-3.11532E-05
1.36307,-0.000283316
1.36319,-0.000286778
1.36331,-0.00029024
1.36343,-0.000293701
1.36355,-0.000297164
1.36367,-0.000167689
1.3638,-3.82154E-05
1.36392,-0.000121439
1.36404,-0.000204662
1.36416,-0.000190261
1.36428,-0.000175859
1.3644,0.000476635
1.36453,0.00112913
1.36465,0.00100173
1.36477,0.000874335
1.36489,0.000746938
1.36501,0.000619541
1.36513,0.000676593
1.36526,0.000733644
1.36538,0.000790696
1.3655,0.000847748
1.36562,0.000785157
1.36574,0.000722567
1.36586,0.000872673
1.36599,0.00102278
1.36611,0.000978468
1.36623,0.000934156
1.36635,0.000889844
1.36647,0.000845532
1.36659,0.000783496
1.36672,0.000721459
1.36684,0.000872119
1.36696,0.00102278
1.36708,0.00115461
1.3672,0.00128644
1.36732,0.00141827
1.36745,0.00155009
1.36757,0.00150024
1.36769,0.00145039
1.36781,0.00140054
1.36793,0.00135069
1.36805,0.00164592
1.36818,0.00194115
1.3683,0.00223638
1.36842,0.0025316
1.36854,0.00268947
1.36866,0.00284733
1.36878,0.00300519
1.36891,0.00316305
1.36903,0.00350259
1.36915,0.00384213
1.36927,0.00396897
1.36939,0.00409582
1.36951,0.00380613
1.36964,0.00351644
1.36976,0.00358124
1.36988,0.00364605
1.37,0.00347656
1.37012,0.00330706
1.37024,0.00313757
1.37036,0.00296808
1.37049,0.00316637
1.37061,0.00336467
1.37073,0.00320847
1.37085,0.00305227
1.37097,0.00278529
1.37109,0.00251831
1.37122,0.00208294
1.37134,0.00164758
1.37146,0.00128311
1.37158,0.00162764
1.3717,0.00221145
1.37182,0.00208627
1.37195,0.00130084
1.37207,0.000940803
1.37219,0.00121886
1.37231,0.00149692
1.37243,0.000959636
1.37255,0.000422352
1.37268,0.000381364
1.3728,0.000340376
1.37292,0.000223503
1.37304,0.000106629
1.37316,0.000486051
1.37328,0.000865472
1.37341,0.000651113
1.37353,0.000436754
1.37365,0.000576891
1.37377,0.000717028
1.37389,0.000549057
1.37401,0.000381087
1.37414,0.000425815
1.37426,0.000470542
1.37438,0.000497545
1.3745,0.000524547
1.37462,0.000338852
1.37474,0.000153157
1.37487,0.000280416
1.37499,0.000407674
1.37511,0.000322235
1.37523,0.000236796
1.37535,2.72836E-05
1.37547,-0.000182229
1.3756,-3.72459E-05
1.37572,0.000107737
1.37584,7.06594E-06
1.37596,-9.36054E-05
1.37608,0.00016022
1.3762,0.000414044
1.37633,0.000224749
1.37645,3.54536E-05
1.37657,0.000200654
1.37669,0.000365855
1.37681,0.000384826
1.37693,0.000403797
1.37706,0.000210071
1.37718,1.63438E-05
1.3773,0.000137233
1.37742,0.000258121
1.37754,0.00037901
1.37766,0.000499899
1.37778,0.000397704
1.37791,0.00029551
1.37803,0.000406012
1.37815,0.000516516
1.37827,0.000403243
1.37839,0.000289971
1.37851,0.000531194
1.37864,0.000772418
1.37876,0.000622587
1.37888,0.000472757
1.379,0.000429276
1.37912,0.000385795
1.37924,0.000397704
1.37937,0.000409613
1.37949,0.00052787
1.37961,0.000646128
1.37973,0.000698749
1.37985,0.000751369
1.37997,0.000697641
1.3801,0.000643913
1.38022,0.000505991
1.38034,0.00036807
1.38046,0.000442847
1.38058,0.000517623
1.3807,0.000748046
1.38083,0.000978468
1.38095,0.000712596
1.38107,0.000446724
1.38119,0.000214086
1.38131,-1.85519E-05
1.38143,0.000245105
1.38156,0.000508761
1.38168,0.000486605
1.3818,0.000464449
1.38192,0.000335944
1.38204,0.00020744
1.38216,0.000453371
1.38229,0.000699303
1.38241,0.000590738
1.38253,0.000482174
1.38265,0.000656652
1.38277,0.000831131
1.38289,0.000367517
1.38302,-9.60976E-05
1.38314,0.000131555
1.38326,0.000359208
1.38338,9.05665E-05
1.3835,-0.000178075
1.38362,-7.64346E-05
1.38375,2.52062E-05
1.38387,-8.58507E-05
1.38399,-0.000196908
1.38411,-0.000250359
1.38423,-0.00030381
1.38435,-0.000357262
1.38448,-0.000410713
1.3846,1.5513E-05
1.38472,0.000441739
1.38484,0.000371671
1.38496,0.000301602
1.38508,-0.000107453
1.3852,-0.000516508
1.38533,-0.00028747
1.38545,-5.84326E-05
1.38557,-0.000195523
1.38569,-0.000332613
1.38581,-0.000363355
1.38593,-0.000394096
1.38606,-0.000152319
1.38618,8.94587E-05
1.3863,-0.000306857
1.38642,-0.000703172
1.38654,-0.000350615
1.38666,1.94227E-06
1.38679,0.000141802
1.38691,0.000281662
1.38703,0.000412659
1.38715,0.000543657
1.38727,0.000461956
1.38739,0.000380256
1.38752,0.000418614
1.38764,0.000456972
1.38776,0.000849825
1.38788,0.00124268
1.388,0.00100409
1.38812,0.000765494
1.38825,0.00063325
1.38837,0.000501006
1.38849,0.00087392
1.38861,0.00124683
1.38873,0.00126525
1.38885,0.00128367
1.38898,0.00150813
1.3891,0.0017326
1.38922,0.00216977
1.38934,0.00260693
1.38946,0.0024542
1.38958,0.00230146
1.38971,0.00264502
1.38983,0.00298857
1.38995,0.00346728
1.39007,0.00394599
1.39019,0.00431835
1.39031,0.00469071
1.39044,0.00496779
1.39056,0.00524488
1.39068,0.00502568
1.3908,0.00480647
1.39092,0.00507248
1.39104,0.00533849
1.39117,0.0058172
1.39129,0.00629591
1.39141,0.00624163
1.39153,0.00618734
1.39165,0.00549497
1.39177,0.00480259
1.3919,0.0043628
1.39202,0.003923
1.39214,0.0039795
1.39226,0.004036
1.39238,0.00371141
1.3925,0.00338683
1.39263,0.00306224
1.39275,0.00273765
1.39287,0.002772
1.39299,0.00280634
1.39311,0.00262798
1.39323,0.00244963
1.39335,0.00222779
1.39348,0.00200595
1.3936,0.00199681
1.39372,0.00198767
1.39384,0.00169272
1.39396,0.00139777
1.39408,0.00110282
1.39421,0.000807867
1.39433,0.000790973
1.39445,0.000774079
1.39457,0.000863534
1.39469,0.000952989
1.39481,0.000718966
1.39494,0.000484943
1.39506,0.000144572
1.39518,-0.0001958
1.3953,-0.000169905
1.39542,-0.00014401
1.39554,9.45823E-05
1.39567,0.000333175
1.39579,-8.62661E-05
1.39591,-0.000505707
1.39603,-3.458E-06
1.39615,0.000498791
1.39627,0.000474835
1.3964,0.000450878
1.39652,0.000214225
1.39664,-2.2429E-05
1.39676,0.000203977
1.39688,0.000430384
1.397,0.000550442
1.39713,0.0006705
1.39725,0.000438277
1.39737,0.000206055
1.39749,0.000470127
1.39761,0.000734198
1.39773,0.00104037
1.39786,0.00134653
1.39798,0.00101461
1.3981,0.000682686
1.39822,0.00058783
1.39834,0.000492975
1.39846,0.000752615
1.39859,0.00101226
1.39871,0.00136495
1.39883,0.00171765
1.39895,0.00207034
1.39907,0.00242304
1.39919,0.00226601
1.39932,0.00210898
1.39944,0.00244824
1.39956,0.00278751
1.39968,0.00295395
1.3998,0.0031204
1.39992,0.00388063
1.40005,0.00464086
1.40017,0.00483832
1.40029,0.00432679
1.40041,0.00414318
1.40053,0.00466855
1.40065,0.0054598
1.40077,0.00582565
1.4009,0.0059788
1.40102,0.00613195
1.40114,0.00622944
1.40126,0.00632693
1.40138,0.00550272
1.4015,0.00467852
1.40163,0.00443924
1.40175,0.00419995
1.40187,0.00417336
1.40199,0.00414678
1.40211,0.00359952
1.40223,0.00305227
1.40236,0.00285951
1.40248,0.00266676
1.4026,0.0027022
1.40272,0.00273765
1.40284,0.00256041
1.40296,0.00238316
1.40309,0.00226241
1.40321,0.00214166
1.40333,0.00191456
1.40345,0.00168746
1.40357,0.00172402
1.40369,0.00176057
1.40382,0.00177055
1.40394,0.00178052
1.40406,0.00156228
1.40418,0.000918647
1.4043,0.000443401
1.40442,0.000677146
1.40455,0.00121665
1.40467,0.00133075
1.40479,0.000806759
1.40491,0.00028277
1.40503,0.000291632
1.40515,0.000300494
1.40528,-4.51389E-05
1.4054,-0.000390773
1.40552,0.000105522
1.40564,0.000601816
1.40576,0.000300494
1.40588,-0.000426222
1.40601,-0.000450594
1.40613,-4.95701E-05
1.40625,-0.000127116
1.40637,-0.000630057
1.40649,-0.000933595
1.40661,-0.00052814
1.40674,-9.60976E-05
1.40686,-8.94512E-05
1.40698,-4.2785E-05
1.4071,3.88129E-06
1.40722,2.39601E-05
1.40734,4.4039E-05
1.40747,0.000250228
1.40759,0.000456417
1.40771,0.000449909
1.40783,0.000443401
1.40795,0.000339406
1.40807,0.000235411
1.40819,0.000131417
1.40832,2.74219E-05
1.40844,0.000379841
1.40856,0.00073226
1.40868,0.000871981
1.4088,0.0010117
1.40892,0.000755385
1.40905,0.000499068
1.40917,0.000455448
1.40929,0.000411829
1.40941,0.000137786
1.40953,-0.000136256
